url,status_code,fetch_class,title,title_length,meta_description,description_length,h1,word_count,indexable,noindex_reason,canonical,crawl_depth,internal_links_in,internal_links_out,response_time_ms,lighthouse_performance_score,lighthouse_lcp,lighthouse_cls,lighthouse_inp_tbt,lighthouse_fcp
https://www.myglobalhealth.online/ireland/es,200,ok,Médico Online Irlanda | Mismo día | Global Health,49,"Consulte hoy con un médico colegiado por videollamada en Irlanda: medicina general, certificados médicos y derivaciones. Citas el mismo día.",140,,3476,True,,,1,,86,233,,,,,
https://www.myglobalhealth.online/ireland/es/about,200,ok,Sobre nuestra clínica online en Irlanda | Global Health,55,"Conozca Global Health Irlanda, una clínica online con videoconsultas seguras, médicos registrados localmente y opciones de reserva explicadas con claridad.",155,,684,True,,,,,41,157,,,,,
https://www.myglobalhealth.online/ireland/es/blog,200,ok,Guías de salud de médicos colegiados en Irlanda,47,"Guías de salud basadas en evidencia para Irlanda, escritas y revisadas por nuestro equipo médico. Sin anuncios.",111,,627,True,,,,,50,163,,,,,
https://www.myglobalhealth.online/ireland/es/blog/analisis-de-sangre-dublin,200,ok,Análisis de sangre en Dublín: guía de un médico,47,"Dónde hacerse un análisis de sangre en Dublín, si hace falta petición médica, qué miden los paneles habituales, el ayuno y qué significa un valor alterado.",155,,2407,True,,,,,48,182,,,,,
https://www.myglobalhealth.online/ireland/es/blog/como-obtener-un-parte-de-baja-online-en-irlanda,200,ok,Parte de baja online en Irlanda: guía práctica,46,"Cómo funciona el parte de baja online en Irlanda, qué puede exigir la empresa y cuándo hace falta una valoración presencial.",124,,1578,True,,,,,50,186,,,,,
https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,200,ok,Evaluación del TDAH en adultos en Irlanda: vías y coste,55,"Vía pública del HSE, costes de la evaluación privada, quién puede diagnosticar el TDAH en Irlanda y en qué consiste una evaluación de adultos según el estándar NICE.",165,,2169,True,,,,,53,181,,,,,
https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,200,ok,Illness Benefit Irlanda: cómo solicitarlo (guía 2026),53,"Solicitar el Illness Benefit en Irlanda: formulario IB1, Certificate of Incapacity for Work, quién puede emitirlo y diferencia con la baja de la empresa.",153,,2471,True,,,,,48,189,,,,,
https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-cuantia-pago-2026,200,ok,Illness Benefit Irlanda: cuantía y pagos 2026,45,"Consulta las cuantías del Illness Benefit en Irlanda en 2026, cuándo empieza el pago, cómo tributa y cómo encaja con la baja de empresa.",136,,1260,True,,,,,46,158,,,,,
https://www.myglobalhealth.online/ireland/es/blog/medico-online-o-presencial-guia-por-sintomas-sobre-telemedicina-y-urgencias,200,ok,¿Médico online o presencial? Cuándo elegir cada opción (2026),61,"Guía basada en evidencia para elegir entre telemedicina, consulta presencial y urgencias en Irlanda, según el HSE, el NHS y la OMS.",131,,2639,True,,,,,47,186,,,,,
https://www.myglobalhealth.online/ireland/es/book,200,ok,Reserva tu consulta — Irlanda · Global Health,45,"Clínica médica de Irlanda. Elige un servicio, profesional clínico, hora y datos del paciente.",93,,1038,True,,,,,63,164,,,,,
https://www.myglobalhealth.online/ireland/es/careers,200,ok,Empleo en Global Health Irlanda,31,"Únase a Global Health en Irlanda. Trabajamos con médicos colegiados, equipos de apoyo clínico y tecnología en toda Europa y Brasil. Vea cómo presentar su candidatura.",166,,337,True,,,,,49,162,,,,,
https://www.myglobalhealth.online/ireland/es/contact,200,ok,Contactar con nuestro equipo en Irlanda | Global Health,55,"Contacte con Global Health Irlanda para ayuda con reservas, pagos o su cuenta por teléfono o email. La dirección de Dublín es solo la sede social.",146,,517,True,,,,,41,153,,,,,
https://www.myglobalhealth.online/ireland/es/doctors,200,ok,Médicos Online Irlanda | Médicos y Especialistas en el IMC,58,"Consulte médicos y profesionales clínicos colegiados en el IMC en Irlanda. Vea especialidades, datos registrales, idiomas y opciones de reserva online.",151,,1295,True,,,,,63,193,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-abdelrahman-mustafa,200,ok,Dr Abdelrahman Mustafa | Médico de cabecera | Irlanda,53,"Perfil en Irlanda de Dr Abdelrahman Mustafa: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",147,,1949,True,,,,,52,270,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-ahmed-maklad,200,ok,Dr Ahmed Maklad | Médico de cabecera | Irlanda,46,"Perfil en Irlanda de Dr Ahmed Maklad: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",140,,2273,True,,,,,53,204,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-arooj-iqbal-lodhi,200,ok,Dr Arooj Iqbal Lodhi | Doctor · Global Health,45,Dr Arooj Iqbal Lodhi is a Doctor registered in Ireland. Book an online consultation with Global Health.,103,,415,False,,,2,,41,195,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-emmanuel-dabup,200,ok,Dr Emmanuel Dabup | Psiquiatra consultor | Irlanda,50,"Perfil en Irlanda de Dr Emmanuel Dabup: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",142,,1146,True,,,2,,42,318,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-fahad-farooq,200,ok,Dr Fahad Farooq | Médico residente de Neurología | Irlanda,58,"Perfil en Irlanda de Dr Fahad Farooq: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",140,,1588,True,,,,,48,213,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-fatima-ali,200,ok,Dr Fatima Ali | Médica residente de Oncología | Irlanda,55,"Perfil en Irlanda de Dr Fatima Ali: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",138,,1229,True,,,2,,41,439,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-mariam-faiz,200,ok,Dr Mariam Faiz | Médica de cabecera y estética | Irlanda,56,"Perfil en Irlanda de Dr Mariam Faiz: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",139,,1575,True,,,2,,48,186,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-mohamed-fadzly-bin-mohamed,200,ok,Dr Mohamed Fadzly Bin Mohamed | Médico de cabecera | Irlanda,60,"Perfil en Irlanda de Dr Mohamed Fadzly Bin Mohamed: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",154,,2003,True,,,,,53,200,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-mohammed-omar,200,ok,Dr Mohammed Omar | Cardiólogo consultor | Irlanda,49,"Perfil en Irlanda de Dr Mohammed Omar: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",141,,1151,True,,,2,,42,214,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-muhammad-mataro,200,ok,Dr Muhammad Mataro | Médico de cabecera | Irlanda,49,"Perfil en Irlanda de Dr Muhammad Mataro: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",143,,2052,True,,,,,55,203,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-muhammad-tahir-arain,200,ok,Dr Muhammad Tahir Arain | Médico de cabecera | Irlanda,54,"Perfil en Irlanda de Dr Muhammad Tahir Arain: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",148,,2038,True,,,2,,52,196,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-muhammad-usman-yoosuf,200,ok,Dr Muhammad Usman Yoosuf | Médico de cabecera | Irlanda,55,"Perfil en Irlanda de Dr Muhammad Usman Yoosuf: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",149,,1969,True,,,,,53,209,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-raafat-ibrahim,200,ok,Dr Raafat Ibrahim | Pediatra consultor | Irlanda,48,"Perfil en Irlanda de Dr Raafat Ibrahim: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",142,,1438,True,,,2,,42,386,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-raza-khan,200,ok,Dr Raza Khan | Médico de cabecera | Irlanda · Global Health,59,"Perfil en Irlanda de Dr Raza Khan: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",137,,2045,True,,,2,,53,207,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-saadia-irfan,200,ok,Dr Saadia Irfan | Consultora pediátrica | Irlanda,49,"Perfil en Irlanda de Dr Saadia Irfan: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",140,,1448,True,,,2,,46,207,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-tiago-miguel-figueira,200,ok,Dr Tiago Miguel Figueira | Médico de cabecera | Irlanda,55,"Perfil en Irlanda de Dr Tiago Miguel Figueira: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",149,,2102,True,,,,,55,1224,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/dr-yousif-mohamed,200,ok,Dr Yousif Mohamed | Médico de cabecera | Irlanda,48,"Perfil en Irlanda de Dr Yousif Mohamed: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",142,,2057,True,,,2,,53,711,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/khoiamul-islam,200,ok,MUDr. Khoiamul Islam | Médico de cabecera | Irlanda,51,"Perfil en Irlanda de MUDr. Khoiamul Islam: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",145,,1323,True,,,2,,43,696,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/maristela-ferro-nepomuceno,200,ok,Maristela Ferro Nepomuceno | Psicóloga | Irlanda,48,"Perfil en Irlanda de Maristela Ferro Nepomuceno: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",151,,1117,True,,,2,,42,238,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/priscila-figueiredo,200,ok,Priscila Figueiredo | Consultora de rehabilitación y bienestar | Irlanda,72,"Perfil en Irlanda de Priscila Figueiredo: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",144,,1119,True,,,2,,42,181,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/roney-carli,200,ok,Roney Carli | Quiropráctico y terapeuta manual | Irlanda,56,"Perfil en Irlanda de Roney Carli: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",136,,940,True,,,2,,41,584,,,,,
https://www.myglobalhealth.online/ireland/es/doctors/silvia-alexandre-fernandes,200,ok,Silvia Alexandre Fernandes | Terapeuta nutricional | Irlanda,60,"Perfil en Irlanda de Silvia Alexandre Fernandes: información profesional, idiomas, experiencia clínica y servicios online asociados a este profesional.",151,,1148,True,,,2,,42,424,,,,,
https://www.myglobalhealth.online/ireland/es/faq,200,ok,Preguntas frecuentes — Irlanda · Global Health,46,"Irlanda — Reservas, pagos, consultas, privacidad y cuándo la atención online no es la opción adecuada. ¿No encuentra lo que busca? Contáctenos.",143,,594,False,,,,,41,159,,,,,
https://www.myglobalhealth.online/ireland/es/gp-consultation-online,200,ok,Médico de familia online en Irlanda | Videoconsultas seguras,60,Reserve una consulta online con un médico de familia en Irlanda. Videoconsultas seguras con médicos registrados en el Irish Medical Council.,140,,2070,True,,,,,64,180,,,,,
https://www.myglobalhealth.online/ireland/es/health/arabic-speaking-doctor,200,ok,Médico que habla árabe en Irlanda | Consulta en línea,53,Consulte a un médico registrado en Irlanda que habla árabe en línea. Consultas en árabe para la comunidad de habla árabe de Irlanda.,132,,516,True,,,,,58,185,,,,,
https://www.myglobalhealth.online/ireland/es/health/diabetes,200,ok,Atención de la Diabetes Irlanda | Médico en línea,49,"Manejo continuo de la diabetes con un médico colegiado en Irlanda en línea — revisión de la glucosa en sangre, apoyo en el estilo de vida y atención coordinada.",160,,382,True,,,,,48,181,,,,,
https://www.myglobalhealth.online/ireland/es/health/expat-healthcare,200,ok,Atención Sanitaria Para Expatriados En Irlanda | Médico En Línea,64,"Atención sanitaria en línea para expatriados y residentes internacionales en Irlanda: no es necesario registrarse con un médico de cabecera local. Atención multilingüe, el mismo día.",182,,520,True,,,,,56,176,,,,,
https://www.myglobalhealth.online/ireland/es/health/hypertension,200,ok,Atención de la hipertensión en Irlanda | Médico en línea,56,"Controle la hipertensión arterial con un médico colegiado en Irlanda en línea. Revisiones, orientación sobre estilo de vida y atención continuada mediante videollamada segura.",175,,386,True,,,,,48,171,,,,,
https://www.myglobalhealth.online/ireland/es/health/online-prescription-ireland,200,ok,Revisión de receta en línea Irlanda | Consulta con médico de cabecera,69,"Médicos habilitados para ejercer en Irlanda que revisan solicitudes de repetición de recetas para pacientes ya atendidos, por videollamada segura.",146,,379,True,,,,,47,168,,,,,
https://www.myglobalhealth.online/ireland/es/health/respiratory-infections,200,ok,Médico para infecciones respiratorias Irlanda | Mismo día,57,"Infecciones torácicas, tos persistente y síntomas respiratorios evaluados por un médico colegiado en Irlanda — citas por videollamada el mismo día.",147,,390,True,,,,,51,167,,,,,
https://www.myglobalhealth.online/ireland/es/legal,200,ok,Información legal · Irlanda · Global Health,43,"Documentos legales, registro mercantil y datos regulatorios de Global Health en Irlanda.",88,,447,True,,,,,46,154,,,,,
https://www.myglobalhealth.online/ireland/es/legal/medical-disclaimer,200,ok,Medical Disclaimer · Irlanda · Global Health,44,"Medical Disclaimer. Documentos legales, registro mercantil y datos regulatorios de Global Health en Irlanda.",108,,414,False,,,,,41,168,,,,,
https://www.myglobalhealth.online/ireland/es/press,200,ok,Prensa y medios — Global Health Irlanda,39,"Información de prensa sobre Global Health en Irlanda: quién opera el servicio, cómo está regulado, los mercados que atendemos y cómo contactar con nuestra área de prensa.",170,,504,True,,,,,43,163,,,,,
https://www.myglobalhealth.online/ireland/es/pricing,200,ok,Planes de Médico Online en Irlanda | Cuota Mensual,50,"Compare planes mensuales de médico online en Irlanda, con créditos para consultas, descuentos seleccionados en especialistas y ventajas de bienestar.",149,,552,True,,,,,44,183,,,,,
https://www.myglobalhealth.online/ireland/es/repeat-prescription-request,200,ok,Conoce a nuestros colegiados prescriptores. · Ireland,53,Médicos colegiados para ejercer en Ireland que revisan las solicitudes de recetas de repetición para pacientes habituales.,122,,313,True,,,,,41,175,,,,,
https://www.myglobalhealth.online/ireland/es/see-a-specialist,200,ok,Consultas con especialistas online en Irlanda | Reserve por especialidad,72,"Reserve una consulta online con un especialista en Irlanda. Compare las especialidades disponibles actualmente, revise los datos del profesional y elija una cita.",162,,1737,True,,,,,55,181,,,,,
https://www.myglobalhealth.online/ireland/es/services/acute-medical-consultation,200,ok,Consulta Médica Online el Mismo Día en Irlanda | Médico Online,62,"Reserve una consulta médica online el mismo día en Irlanda para síntomas no urgentes adecuados, evaluación clínica y orientación sobre los próximos pasos.",154,,1176,True,,,,,54,213,,,,,
https://www.myglobalhealth.online/ireland/es/services/chronic-disease-consultation,200,ok,Consulta Online de Enfermedad Crónica en Irlanda | Atención Continua,68,"Reserve una consulta online de enfermedad crónica en Irlanda para revisar una afección diagnosticada, la seguridad del tratamiento y el plan de atención continua.",162,,1624,True,,,,,52,199,,,,,
https://www.myglobalhealth.online/ireland/es/services/hair-loss-consultation,200,ok,Consulta Online por Caída del Cabello en Irlanda | Evaluación Médica,68,Reserve una consulta online con un médico registrado en Irlanda para evaluar la caída o el debilitamiento del cabello y recibir orientación sobre los próximos pasos.,165,,2281,True,,,,,50,164,,,,,
https://www.myglobalhealth.online/ireland/es/services/mens-health-consultation,200,ok,Consulta de Salud Masculina Online en Irlanda | Médico Confidencial,67,"Reserve una consulta confidencial de salud masculina online en Irlanda para evaluar problemas sexuales, hormonales, prostáticos o de salud general masculina.",157,,1449,True,,,,,50,168,,,,,
https://www.myglobalhealth.online/ireland/es/services/mental-health-consultation,200,ok,Consulta de Salud Mental Online en Irlanda | Evaluación Médica,62,"Reserve una consulta confidencial de salud mental online con un médico registrado en Irlanda para ansiedad, ánimo bajo, estrés o dificultades para dormir.",154,,2271,True,,,,,49,179,,,,,
https://www.myglobalhealth.online/ireland/es/services/musculoskeletal-pain-assessment,200,ok,Evaluación Musculoesquelética Online en Irlanda | Dolor y Articulaciones,72,"Reserve una evaluación musculoesquelética online en Irlanda para dolor de espalda o articulaciones, ciática o problemas adecuados de tejidos blandos y orientación clínica.",171,,1927,True,,,,,50,177,,,,,
https://www.myglobalhealth.online/ireland/es/services/paediatric-consultation,200,ok,Consulta Pediátrica Online en Irlanda | Médico para Niños,57,"Reserve una consulta pediátrica online en Irlanda para problemas no urgentes adecuados de bebés, niños o adolescentes y orientación sobre derivación cuando sea necesaria.",170,,2113,True,,,,,50,174,,,,,
https://www.myglobalhealth.online/ireland/es/services/referral-and-investigations,200,ok,Derivación Médica Online en Irlanda | Pruebas y Especialistas,61,"Reserve una evaluación médica online para una carta de derivación, análisis, resonancia, pruebas o revisión especializada, solo cuando esté clínicamente indicado.",162,,2156,True,,,,,51,172,,,,,
https://www.myglobalhealth.online/ireland/es/services/second-opinion-consultation,200,ok,Segunda Opinión Médica Online en Irlanda | Revisión Independiente,65,"Reserve una segunda opinión médica online en Irlanda para una revisión independiente a nivel de medicina general de un diagnóstico, tratamiento, carta clínica o resultado.",171,,2422,True,,,,,50,175,,,,,
https://www.myglobalhealth.online/ireland/es/services/sick-certificate-ireland,200,ok,Certificado Médico Online en Irlanda | Evaluación el Mismo Día,62,Reserve una evaluación médica online para solicitar un certificado de baja en Irlanda. Solo se emite cuando es clínicamente adecuado y no está garantizado.,155,,1212,True,,,,,54,171,,,,,
https://www.myglobalhealth.online/ireland/es/services/skin-dermatology-consultation,200,ok,Consulta de Piel Online en Irlanda | Evaluación Médica,54,"Reserve una consulta de piel online con un médico registrado en Irlanda para erupciones, eccema, acné u otros problemas adecuados y orientación sobre derivación.",161,,2339,True,,,,,50,174,,,,,
https://www.myglobalhealth.online/ireland/es/services/travel-health-consultation,200,ok,Consulta de Salud del Viajero Online en Irlanda | Médico de Viaje,65,"Reserve una consulta de salud del viajero online en Irlanda para evaluar riesgos del destino y recibir orientación sobre vacunas, malaria y planificación previa al viaje.",170,,2352,True,,,,,47,170,,,,,
https://www.myglobalhealth.online/ireland/es/services/treatment-review,200,ok,Revisión de Receta en Irlanda | Evaluación Médica Online,56,Reserve una revisión médica online de un tratamiento existente o una solicitud de renovación de receta. La continuación no es automática y depende de la evaluación clínica.,172,,1279,True,,,,,51,157,,,,,
https://www.myglobalhealth.online/ireland/es/services/weight-management-consultation,200,ok,Control de Peso Online en Irlanda | Consulta Médica,51,"Reserve una consulta médica online de control de peso en Irlanda para una evaluación clínica, orientación personalizada y opciones de seguimiento adecuadas.",156,,2010,True,,,,,50,234,,,,,
https://www.myglobalhealth.online/ireland/es/services/womens-health-consultation,200,ok,Consulta de Salud Femenina Online en Irlanda | Médico Confidencial,66,"Reserve una consulta confidencial de salud femenina online en Irlanda para evaluar menopausia, SOP, anticoncepción y problemas hormonales o reproductivos.",154,,1790,True,,,,,50,172,,,,,
https://www.myglobalhealth.online/ireland/es/tools/adhd-test,200,ok,Test de TDAH Irlanda | Cribado Gratuito para Adultos,52,"Haz el cribado de TDAH en adultos de seis preguntas (ASRS v1.1, parte A) y descubre qué significan tus respuestas. Un cribado no es un diagnóstico: solo un psiquiatra o un psicólogo clínico puede hacerlo.",204,,1812,True,,,,,42,173,,,,,
https://www.myglobalhealth.online/ireland/es/tools/blood-pressure-chart,200,ok,Baremos de Tensión Arterial Irlanda | Tabla de Valores Normales,63,"Introduce tu tensión sistólica y diastólica y consulta el baremo europeo para adultos: en qué categoría estás, qué significa y qué lecturas necesitan atención médica el mismo día.",179,,1698,True,,,,,43,173,,,,,
https://www.myglobalhealth.online/ireland/es/tools/bmi-calculator,200,ok,Calculadora IMC Irlanda | Calcular tu Índice de Masa Corporal,61,"Calcula tu índice de masa corporal en segundos. Sistema métrico o imperial, categorías de la OMS para adultos y qué significa realmente tu resultado.",149,,1480,True,,,,,43,164,,,,,
https://www.myglobalhealth.online/ireland/es/tools/calorie-calculator,200,ok,Calculadora de Calorías Irlanda | Calorías Diarias,50,"Calcula cuántas calorías necesitas al día para mantener, perder o ganar peso. Ecuación de Mifflin-St Jeor, cinco niveles de actividad y qué significan de verdad las cifras.",172,,1615,True,,,,,43,163,,,,,
https://www.myglobalhealth.online/ireland/es/tools/due-date-calculator,200,ok,Calculadora de Embarazo Irlanda | Fecha de Parto y Semanas,58,"Calcula tu fecha probable de parto y de cuántas semanas estás a partir del primer día de tu última regla. Se ajusta a la duración de tu ciclo, con las 40 semanas al detalle.",173,,1524,True,,,,,42,169,,,,,
https://www.myglobalhealth.online/ireland/es/tools/osteoporosis-risk-checker,200,ok,Evaluación de Riesgo de Osteoporosis Irlanda | ¿Necesito una Densitometría Ósea?,80,"Comprueba los factores de riesgo publicados de osteoporosis y fractura por fragilidad, y descubre si las guías clínicas recomiendan que te evalúen. No es el FRAX ni un diagnóstico — una lista de cribado para llevar al médico.",225,,2011,True,,,,,42,278,,,,,
https://www.myglobalhealth.online/ireland/es/tools/ovulation-calculator,200,ok,Calculadora de Ovulación Irlanda | Días Fértiles y Ovulación,60,"Calcula tus días fértiles y el día estimado de ovulación a partir del primer día de tu última regla. Se ajusta a la duración de tu ciclo, con los seis días más fértiles al detalle.",180,,1678,True,,,,,42,165,,,,,
https://www.myglobalhealth.online/ireland/es/tools/sore-throat-checker,200,ok,Test de Amigdalitis y Dolor de Garganta Irlanda | Centor,56,"Responde cinco preguntas sobre tu dolor de garganta y descubre qué probabilidad hay de una causa bacteriana, con la escala de McIsaac que usan los médicos. Incluye las señales de alarma que necesitan atención urgente. No es un diagnóstico ni una prueba de estreptococo.",269,,2035,True,,,,,41,168,,,,,
https://www.myglobalhealth.online/ireland/pt,200,ok,Médico Online Irlanda | No mesmo dia | Global Health,52,"Consulte hoje um médico registado por videochamada na Irlanda: clínica geral, atestados médicos e referenciações. Consultas no mesmo dia.",137,,3480,True,,,1,,86,230,,,,,
https://www.myglobalhealth.online/ireland/pt/about,200,ok,Sobre a nossa clínica online na Irlanda | Global Health,55,"Conheça a Global Health Irlanda, uma clínica online com videochamadas seguras, médicos registados localmente e opções de marcação apresentadas com clareza.",155,,685,True,,,,,41,162,,,,,
https://www.myglobalhealth.online/ireland/pt/blog,200,ok,Guias de saúde de médicos registados em Irlanda,47,"Guias de saúde baseados em evidências para Irlanda, escritos e revistos pela nossa equipa médica. Sem anúncios.",111,,619,True,,,,,50,166,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,200,ok,Análises de sangue em Dublin: guia de um médico,47,"Onde fazer análises de sangue em Dublin, se precisa de requisição médica, o que medem os painéis mais comuns, o jejum e o que significa um valor alterado.",154,,2393,True,,,,,48,180,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/avaliacao-de-phda-em-adultos-na-irlanda-a-via-publica-a-via-privada-e-o-que-acon,200,ok,Avaliação de PHDA em adultos na Irlanda: vias e custo,53,"Percurso público do HSE, custos da avaliação privada, quem pode diagnosticar PHDA na Irlanda e em que consiste uma avaliação de adultos segundo a norma NICE.",157,,2155,True,,,,,53,156,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/como-obter-um-atestado-medico-online-na-irlanda,200,ok,Atestado médico online na Irlanda: guia essencial,49,"Saiba como funciona o atestado médico online na Irlanda, o que o empregador pode exigir e quando é necessária uma consulta presencial.",134,,1553,True,,,,,50,163,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-como-requerer,200,ok,Illness Benefit Irlanda: como requerer (guia 2026),50,"Requerer o Illness Benefit na Irlanda: formulário IB1, Certificate of Incapacity for Work, quem o pode emitir e a diferença para a baixa patronal.",146,,2434,True,,,,,48,183,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,200,ok,Illness Benefit Irlanda: valores e pagamentos 2026,50,"Veja os valores do Illness Benefit na Irlanda em 2026, quando começa o pagamento, como é tributado e como se relaciona com a baixa paga.",136,,1272,True,,,,,46,179,,,,,
https://www.myglobalhealth.online/ireland/pt/blog/medico-online-ou-consulta-presencial-guia-de-sintomas-para-telemedicina-e-urgenc,200,ok,Médico online ou presencial? Quando escolher cada opção (2026),62,"Guia baseado em evidência para escolher entre telemedicina, consulta presencial e urgência na Irlanda, segundo orientações do HSE, NHS e OMS.",141,,2638,True,,,,,47,383,,,,,
https://www.myglobalhealth.online/ireland/pt/book,200,ok,Marque a sua consulta — Irlanda · Global Health,47,"Clínica médica em Irlanda. Escolha um serviço, clínico, hora e dados do doente.",79,,1033,True,,,,,63,162,,,,,
https://www.myglobalhealth.online/ireland/pt/careers,200,ok,Carreiras na Global Health Irlanda,34,"Junte-se à Global Health em Irlanda. Trabalhamos com médicos registados, equipas de apoio clínico e de tecnologia em toda a Europa e no Brasil. Veja como candidatar-se.",168,,342,True,,,,,49,153,,,,,
https://www.myglobalhealth.online/ireland/pt/contact,200,ok,Contactar a nossa equipa na Irlanda | Global Health,51,"Contacte a Global Health Irlanda para apoio com marcações, pagamentos ou conta por telefone ou email. A morada de Dublin é apenas a sede social.",144,,528,True,,,,,41,170,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors,200,ok,Médicos Online Irlanda | Clínicos e Especialistas no IMC,56,"Veja médicos e clínicos registados no IMC na Irlanda. Consulte especialidades, dados de registo, idiomas e opções de marcação online.",133,,1290,True,,,,,63,210,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-abdelrahman-mustafa,200,ok,Dr Abdelrahman Mustafa | Médico de clínica geral | Irlanda,58,"Perfil na Irlanda de Dr Abdelrahman Mustafa: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",150,,1960,True,,,,,52,205,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-ahmed-maklad,200,ok,Dr Ahmed Maklad | Médico de clínica geral | Irlanda,51,"Perfil na Irlanda de Dr Ahmed Maklad: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",143,,2242,True,,,,,53,203,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-arooj-iqbal-lodhi,200,ok,Dr Arooj Iqbal Lodhi | Doctor · Global Health,45,Dr Arooj Iqbal Lodhi is a Doctor registered in Ireland. Book an online consultation with Global Health.,103,,409,False,,,2,,41,185,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-emmanuel-dabup,200,ok,Dr Emmanuel Dabup | Psiquiatra consultor | Irlanda,50,"Perfil na Irlanda de Dr Emmanuel Dabup: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",145,,1120,True,,,2,,42,393,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-fahad-farooq,200,ok,Dr Fahad Farooq | Médico em formação em Neurologia | Irlanda,60,"Perfil na Irlanda de Dr Fahad Farooq: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",143,,1584,True,,,,,48,816,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-fatima-ali,200,ok,Dr Fatima Ali | Médica em formação em Oncologia | Irlanda,57,"Perfil na Irlanda de Dr Fatima Ali: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",141,,1192,True,,,2,,41,202,,,,,
https://www.myglobalhealth.online/ireland/pt/doctors/dr-mariam-faiz,200,ok,Dr Mariam Faiz | Médica de clínica geral e estética | Irlanda,61,"Perfil na Irlanda de Dr Mariam Faiz: informações profissionais, idiomas, experiência clínica e serviços online associados a este profissional.",142,,1551,True,,,2,,48,218,,,,,
