inspected_at,url,verdict,coverage_state,indexing_state,robots_txt_state,page_fetch_state,last_crawl_time,crawled_as,google_canonical,user_canonical,canonical_match,mobile_usability_verdict,rich_results_verdict,rich_results_types,sitemap_listed,referring_urls_count,error
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/en/blog/online-medical-certificate-brazil,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-18T20:06:10Z,MOBILE,https://www.myglobalhealth.online/brazil/en/blog/online-medical-certificate-brazil,https://www.myglobalhealth.online/brazil/en/blog/online-medical-certificate-brazil,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/es/blog/certificado-medico-online-brasil,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-18T15:31:30Z,MOBILE,https://www.myglobalhealth.online/brazil/es/blog/certificado-medico-online-brasil,https://www.myglobalhealth.online/brazil/es/blog/certificado-medico-online-brasil,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,0,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/pt/blog/solicitacao-de-exames-laboratoriais-online,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T18:27:02Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/blog/solicitacao-de-exames-laboratoriais-online,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/en/blog/laboratory-test-request-brazil,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-08T18:03:47Z,MOBILE,https://www.myglobalhealth.online/brazil/en/blog/laboratory-test-request-brazil,https://www.myglobalhealth.online/brazil/en/blog/laboratory-test-request-brazil,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/es/blog/solicitud-analisis-laboratorio-brasil,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-19T00:38:28Z,MOBILE,https://www.myglobalhealth.online/brazil/es/blog/solicitud-analisis-laboratorio-brasil,https://www.myglobalhealth.online/brazil/es/blog/solicitud-analisis-laboratorio-brasil,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-15T02:18:02Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/en/blog/diabetes-the-silent-disease,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T18:31:08Z,MOBILE,https://www.myglobalhealth.online/brazil/en/blog/diabetes-the-silent-disease,https://www.myglobalhealth.online/brazil/en/blog/diabetes-the-silent-disease,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/es/blog/diabetes-la-enfermedad-silenciosa-3,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/en/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T03:50:56Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/en/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,6,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/pt/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T15:07:31Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/pt/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/es/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T15:00:29Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/es/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/cs/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T12:40:10Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/cs/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/ro/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T15:07:14Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/ro/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/ireland/de/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T15:07:47Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/medical-review-policy,https://www.myglobalhealth.online/ireland/de/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,5,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/cs/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/en/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T14:48:10Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/medical-review-policy,https://www.myglobalhealth.online/czechia/en/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/pt/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/es/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T06:34:28Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/medical-review-policy,https://www.myglobalhealth.online/czechia/es/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/ro/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/czechia/de/blog/medical-review-policy,NEUTRAL,Crawled - currently not indexed,INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,2026-09-12T07:29:01Z,MOBILE,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/pt/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T04:34:57Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/blog/medical-review-policy,https://www.myglobalhealth.online/portugal/pt/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/en/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T21:44:25Z,MOBILE,https://www.myglobalhealth.online/portugal/en/blog/medical-review-policy,https://www.myglobalhealth.online/portugal/en/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/es/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/cs/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/ro/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/portugal/de/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T09:43:51Z,MOBILE,https://www.myglobalhealth.online/portugal/de/blog/medical-review-policy,https://www.myglobalhealth.online/portugal/de/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/es/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/en/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/pt/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T06:34:29Z,MOBILE,https://www.myglobalhealth.online/spain/pt/blog/medical-review-policy,https://www.myglobalhealth.online/spain/pt/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,0,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/cs/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T07:01:28Z,MOBILE,https://www.myglobalhealth.online/spain/cs/blog/medical-review-policy,https://www.myglobalhealth.online/spain/cs/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/ro/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/spain/de/blog/medical-review-policy,NEUTRAL,URL is unknown to Google,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,unknown,VERDICT_UNSPECIFIED,,,no,0,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T07:43:00Z,MOBILE,https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy,https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/en/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T04:59:13Z,MOBILE,https://www.myglobalhealth.online/romania/en/blog/medical-review-policy,https://www.myglobalhealth.online/romania/en/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/pt/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T09:58:41Z,MOBILE,https://www.myglobalhealth.online/romania/pt/blog/medical-review-policy,https://www.myglobalhealth.online/romania/pt/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/es/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T06:08:33Z,MOBILE,https://www.myglobalhealth.online/romania/es/blog/medical-review-policy,https://www.myglobalhealth.online/romania/es/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/cs/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T09:00:03Z,MOBILE,https://www.myglobalhealth.online/romania/cs/blog/medical-review-policy,https://www.myglobalhealth.online/romania/cs/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,6,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/romania/de/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T05:07:58Z,MOBILE,https://www.myglobalhealth.online/romania/de/blog/medical-review-policy,https://www.myglobalhealth.online/romania/de/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/pt/blog/medical-review-policy,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/en/blog/medical-review-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T09:50:38Z,MOBILE,https://www.myglobalhealth.online/brazil/en/blog/medical-review-policy,https://www.myglobalhealth.online/brazil/en/blog/medical-review-policy,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:30Z,https://www.myglobalhealth.online/brazil/es/blog/medical-review-policy,NEUTRAL,Crawled - currently not indexed,INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,2026-09-12T09:37:38Z,MOBILE,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
