coupling_id,file,line,expression,match_token,context_kind,enclosing_symbol,route_or_template,markets_named,language_ambiguity,is_test
CC-1689,backend/scripts/data/spain-service-content.json,1042,"""seoDescription"": ""Child unwell in Spain? Our OMC-registered GPs assess children's health concerns by secure video call. No waiting room, same-day appointments available anywhere in Spain, in English.",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1690,backend/scripts/data/spain-service-content.json,1044,"""paediatric GP online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1691,backend/scripts/data/spain-service-content.json,1045,"""children's doctor online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1692,backend/scripts/data/spain-service-content.json,1046,"""paediatric consultation online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1693,backend/scripts/data/spain-service-content.json,1047,"""online doctor child Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1694,backend/scripts/data/spain-service-content.json,1048,"""English paediatric GP Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1695,backend/scripts/data/spain-service-content.json,1050,"""heroTitle"": ""Paediatric GP Consultation — Children's Doctor Online, Same Day in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1696,backend/scripts/data/spain-service-content.json,1051,"""heroDescription"": ""Your child is unwell and the next available paediatric appointment is tomorrow. Or it is Saturday evening and the clinic is closed. Or you want to assess your child's symptoms befo",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1697,backend/scripts/data/spain-service-content.json,1051,"""heroDescription"": ""Your child is unwell and the next available paediatric appointment is tomorrow. Or it is Saturday evening and the clinic is closed. Or you want to assess your child's symptoms befo",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1698,backend/scripts/data/spain-service-content.json,1120,"""seoTitle"": ""Smoking Cessation Online Spain | Medical Support | English Doctor"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1699,backend/scripts/data/spain-service-content.json,1121,"""seoDescription"": ""Want to stop smoking with medical support in Spain? Our OMC-registered GPs assess your tobacco dependence and create a personalised plan by video call. Same-day appointments availab",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1700,backend/scripts/data/spain-service-content.json,1121,"""seoDescription"": ""Want to stop smoking with medical support in Spain? Our OMC-registered GPs assess your tobacco dependence and create a personalised plan by video call. Same-day appointments availab",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1701,backend/scripts/data/spain-service-content.json,1123,"""smoking cessation online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1702,backend/scripts/data/spain-service-content.json,1124,"""stop smoking doctor online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1703,backend/scripts/data/spain-service-content.json,1125,"""smoking cessation support Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1704,backend/scripts/data/spain-service-content.json,1126,"""quit smoking GP online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1705,backend/scripts/data/spain-service-content.json,1127,"""tobacco dependence assessment Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1706,backend/scripts/data/spain-service-content.json,1129,"""heroTitle"": ""Smoking Cessation — Medical Assessment and Personalised Plan in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1707,backend/scripts/data/spain-service-content.json,1130,"""heroDescription"": ""Stopping smoking is one of the most important decisions you can make for your health — and one of the most difficult. Tobacco dependence is not just physical: it is also psychologi",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1708,backend/scripts/data/spain-service-content.json,1195,"""seoTitle"": ""Specialist Dermatology Online Spain | Dermatologist | Same Day"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1709,backend/scripts/data/spain-service-content.json,1196,"""seoDescription"": ""Complex skin condition, severe acne, or suspicious lesion? Our OMC-registered dermatologists offer specialist assessments by video call with high-resolution image analysis. Same-day",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1710,backend/scripts/data/spain-service-content.json,1198,"""specialist dermatology online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1711,backend/scripts/data/spain-service-content.json,1199,"""dermatologist online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1712,backend/scripts/data/spain-service-content.json,1200,"""severe acne dermatologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1713,backend/scripts/data/spain-service-content.json,1202,"""psoriasis dermatologist online Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1714,backend/scripts/data/spain-service-content.json,1205,"""heroDescription"": ""Some skin conditions require more than a GP consultation. Severe acne that may require specialist treatment, a suspicious lesion needing detailed dermoscopic analysis, complex trea",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1715,backend/scripts/data/spain-service-content.json,1270,"""seoTitle"": ""Psychiatrist Online Spain | Specialist Psychiatric Assessment | Same Day"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1716,backend/scripts/data/spain-service-content.json,1271,"""seoDescription"": ""Complex mental health condition, ADHD, bipolar disorder, or psychiatric concern in Spain? Our specialist psychiatrists offer expert assessments by secure video call. Same-day appoin",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1717,backend/scripts/data/spain-service-content.json,1273,"""psychiatrist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1718,backend/scripts/data/spain-service-content.json,1274,"""private psychiatrist online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1719,backend/scripts/data/spain-service-content.json,1275,"""ADHD psychiatrist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1720,backend/scripts/data/spain-service-content.json,1276,"""bipolar disorder psychiatrist Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1721,backend/scripts/data/spain-service-content.json,1277,"""psychiatric assessment online Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1722,backend/scripts/data/spain-service-content.json,1279,"""heroTitle"": ""Specialist Psychiatry — Online Psychiatric Assessment in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1723,backend/scripts/data/spain-service-content.json,1280,"""heroDescription"": ""Some mental health conditions require the depth of assessment, diagnostic rigour, and therapeutic range that only a specialist psychiatrist can provide. Treatment-resistant depress",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1724,backend/scripts/data/spain-service-content.json,1349,"""seoTitle"": ""Psychologist Online Spain | Therapy | Registered Clinical Psychologist"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1725,backend/scripts/data/spain-service-content.json,1350,"""seoDescription"": ""Anxiety, depression, trauma, or psychological concern in Spain? Our registered clinical psychologists offer psychotherapy and psychological assessment by secure video call. Same-day",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1726,backend/scripts/data/spain-service-content.json,1352,"""psychologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1727,backend/scripts/data/spain-service-content.json,1353,"""online therapy Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1728,backend/scripts/data/spain-service-content.json,1354,"""clinical psychologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1729,backend/scripts/data/spain-service-content.json,1355,"""CBT online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1730,backend/scripts/data/spain-service-content.json,1356,"""expat psychologist Spain English""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1731,backend/scripts/data/spain-service-content.json,1358,"""heroTitle"": ""Clinical Psychology — Online Therapy with Registered Psychologist in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1732,backend/scripts/data/spain-service-content.json,1359,"""heroDescription"": ""Psychotherapy is one of the most scientifically supported treatments for most anxiety disorders, depression, trauma, and many other psychological difficulties — frequently more eff",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1733,backend/scripts/data/spain-service-content.json,1428,"""seoTitle"": ""Cardiologist Online Spain | Specialist Cardiac Assessment | Same Day"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1734,backend/scripts/data/spain-service-content.json,1429,"""seoDescription"": ""Palpitations, ECG review, hypertension, or cardiac concern in Spain? Our specialist cardiologists offer expert assessments by video call with test review. Same-day appointments anyw",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1735,backend/scripts/data/spain-service-content.json,1429,"""seoDescription"": ""Palpitations, ECG review, hypertension, or cardiac concern in Spain? Our specialist cardiologists offer expert assessments by video call with test review. Same-day appointments anyw",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1736,backend/scripts/data/spain-service-content.json,1431,"""cardiologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1737,backend/scripts/data/spain-service-content.json,1432,"""cardiac consultation online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1738,backend/scripts/data/spain-service-content.json,1433,"""ECG review online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1739,backend/scripts/data/spain-service-content.json,1434,"""palpitations cardiologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1740,backend/scripts/data/spain-service-content.json,1435,"""second opinion cardiology Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1741,backend/scripts/data/spain-service-content.json,1437,"""heroTitle"": ""Specialist Cardiology — Online Cardiac Assessment in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1742,backend/scripts/data/spain-service-content.json,1438,"""heroDescription"": ""Cardiac concerns — palpitations you do not know how to interpret, an ECG with findings nobody has explained clearly, hypertension that is not well controlled, or an established hea",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1743,backend/scripts/data/spain-service-content.json,1503,"""seoTitle"": ""Neurologist Online Spain | Specialist Neurology Assessment | Same Day"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1744,backend/scripts/data/spain-service-content.json,1504,"""seoDescription"": ""Migraine, epilepsy, Parkinson's, vertigo, or neurological concern in Spain? Our specialist neurologists offer expert assessments by video call with imaging review. Same-day appointm",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1745,backend/scripts/data/spain-service-content.json,1504,"""seoDescription"": ""Migraine, epilepsy, Parkinson's, vertigo, or neurological concern in Spain? Our specialist neurologists offer expert assessments by video call with imaging review. Same-day appointm",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1746,backend/scripts/data/spain-service-content.json,1506,"""neurologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1747,backend/scripts/data/spain-service-content.json,1507,"""neurology consultation online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1748,backend/scripts/data/spain-service-content.json,1508,"""migraine neurologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1749,backend/scripts/data/spain-service-content.json,1509,"""epilepsy neurologist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1750,backend/scripts/data/spain-service-content.json,1510,"""second opinion neurology Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1751,backend/scripts/data/spain-service-content.json,1512,"""heroTitle"": ""Specialist Neurology — Online Neurological Assessment in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1752,backend/scripts/data/spain-service-content.json,1513,"""heroDescription"": ""Neurological concerns — migraines not responding to standard treatment, epilepsy needing specialist review, chronic vertigo without a clear diagnosis, progressively worsening tremo",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1753,backend/scripts/data/spain-service-content.json,1582,"""seoTitle"": ""Paediatric Specialist Online Spain | Children's Specialist | Same Day"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1754,backend/scripts/data/spain-service-content.json,1583,"""seoDescription"": ""Chronic paediatric condition, developmental concern, allergies, or complex children's health issue in Spain? Our specialist paediatricians offer expert assessments by video call. Sa",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1755,backend/scripts/data/spain-service-content.json,1585,"""paediatric specialist online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1756,backend/scripts/data/spain-service-content.json,1586,"""children's specialist online Spain English"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1757,backend/scripts/data/spain-service-content.json,1587,"""paediatric second opinion Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1758,backend/scripts/data/spain-service-content.json,1588,"""developmental assessment online Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1759,backend/scripts/data/spain-service-content.json,1589,"""chronic paediatric condition Spain""",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1760,backend/scripts/data/spain-service-content.json,1591,"""heroTitle"": ""Specialist Paediatrics — Online Children's Specialist Assessment in Spain"",",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1761,backend/scripts/data/spain-service-content.json,1592,"""heroDescription"": ""Some paediatric concerns go beyond what can be addressed in a GP paediatric consultation. A child with severe asthma not responding to standard treatment, a complex chronic paediat",Spain,other,,backend/scripts/data/spain-service-content.json (script),es,no,no
CC-1762,backend/scripts/diagnose-order-link.mts,23,"case ""pt"":",pt,switch_case,account,backend/scripts/diagnose-order-link.mts (script),pt,yes,no
CC-1763,backend/scripts/diagnose-order-link.mts,25,"case ""cz"":",cz,switch_case,account,backend/scripts/diagnose-order-link.mts (script),cz,no,no
CC-1764,backend/scripts/diagnose-order-link.mts,33,"if (!k) return ""UNSET (falls back to Ireland)"";",Ireland,condition,keyMode,backend/scripts/diagnose-order-link.mts (script),ie,no,no
CC-1765,backend/scripts/diagnose-order-link.mts,65,"acct === ""pt""",pt,condition,envKey,backend/scripts/diagnose-order-link.mts (script),pt,yes,no
CC-1766,backend/scripts/diagnose-order-link.mts,67,": acct === ""cz""",cz,condition,envKey,backend/scripts/diagnose-order-link.mts (script),cz,no,no
CC-1767,backend/scripts/doctor-credentials-copy.ts,22,"Czechia: ""cs"",",Czechia,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),cz,no,no
CC-1768,backend/scripts/doctor-credentials-copy.ts,23,"Ireland: ""en"",",Ireland,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),ie,no,no
CC-1769,backend/scripts/doctor-credentials-copy.ts,24,"Portugal: ""pt"",",Portugal,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),pt,no,no
CC-1770,backend/scripts/doctor-credentials-copy.ts,25,"Romania: ""ro"",",Romania,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),ro,no,no
CC-1771,backend/scripts/doctor-credentials-copy.ts,26,"Spain: ""es"",",Spain,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),es,no,no
CC-1772,backend/scripts/doctor-credentials-copy.ts,27,"Brazil: ""pt-BR"",",Brazil,other,COUNTRY_LANGUAGE,backend/scripts/doctor-credentials-copy.ts (script),br,no,no
CC-1773,backend/scripts/doctor-credentials-copy.ts,32,"cs: ""Czech"",",Czech,other,LANGUAGE_LABEL,backend/scripts/doctor-credentials-copy.ts (script),,no,no
CC-1774,backend/scripts/doctor-credentials-copy.ts,289,*  doctor sees all five countries; their own is listed first. Brazil has no,Brazil,other,ICON,backend/scripts/doctor-credentials-copy.ts (script),br,no,no
CC-1775,backend/scripts/doctor-credentials-copy.ts,292,Ireland: {,Ireland,other,COUNTRY_SOCIALS,backend/scripts/doctor-credentials-copy.ts (script),ie,no,no
CC-1776,backend/scripts/doctor-credentials-copy.ts,296,Spain: {,Spain,other,COUNTRY_SOCIALS,backend/scripts/doctor-credentials-copy.ts (script),es,no,no
CC-1777,backend/scripts/doctor-credentials-copy.ts,300,Romania: {,Romania,other,COUNTRY_SOCIALS,backend/scripts/doctor-credentials-copy.ts (script),ro,no,no
CC-1778,backend/scripts/doctor-credentials-copy.ts,304,Portugal: {,Portugal,other,COUNTRY_SOCIALS,backend/scripts/doctor-credentials-copy.ts (script),pt,no,no
CC-1779,backend/scripts/doctor-credentials-copy.ts,308,Czechia: {,Czechia,other,COUNTRY_SOCIALS,backend/scripts/doctor-credentials-copy.ts (script),cz,no,no
CC-1780,backend/scripts/doctor-credentials-copy.ts,326,"const SOCIAL_COUNTRY_ORDER = [""Ireland"", ""Portugal"", ""Spain"", ""Romania"", ""Czechia""];",Ireland,other,SOCIAL_COUNTRY_ORDER,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1781,backend/scripts/doctor-credentials-copy.ts,326,"const SOCIAL_COUNTRY_ORDER = [""Ireland"", ""Portugal"", ""Spain"", ""Romania"", ""Czechia""];",Portugal,other,SOCIAL_COUNTRY_ORDER,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1782,backend/scripts/doctor-credentials-copy.ts,326,"const SOCIAL_COUNTRY_ORDER = [""Ireland"", ""Portugal"", ""Spain"", ""Romania"", ""Czechia""];",Spain,other,SOCIAL_COUNTRY_ORDER,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1783,backend/scripts/doctor-credentials-copy.ts,326,"const SOCIAL_COUNTRY_ORDER = [""Ireland"", ""Portugal"", ""Spain"", ""Romania"", ""Czechia""];",Romania,other,SOCIAL_COUNTRY_ORDER,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1784,backend/scripts/doctor-credentials-copy.ts,326,"const SOCIAL_COUNTRY_ORDER = [""Ireland"", ""Portugal"", ""Spain"", ""Romania"", ""Czechia""];",Czechia,other,SOCIAL_COUNTRY_ORDER,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1785,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1786,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1787,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1788,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1789,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1790,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1791,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1792,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1793,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1794,backend/scripts/doctor-credentials-copy.ts,329,"en: { Ireland: ""Ireland"", Portugal: ""Portugal"", Spain: ""Spain"", Romania: ""Romania"", Czechia: ""Czechia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1795,backend/scripts/doctor-credentials-copy.ts,330,"cs: { Ireland: ""Irsko"", Portugal: ""Portugalsko"", Spain: ""Španělsko"", Romania: ""Rumunsko"", Czechia: ""Česko"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1796,backend/scripts/doctor-credentials-copy.ts,330,"cs: { Ireland: ""Irsko"", Portugal: ""Portugalsko"", Spain: ""Španělsko"", Romania: ""Rumunsko"", Czechia: ""Česko"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1797,backend/scripts/doctor-credentials-copy.ts,330,"cs: { Ireland: ""Irsko"", Portugal: ""Portugalsko"", Spain: ""Španělsko"", Romania: ""Rumunsko"", Czechia: ""Česko"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1798,backend/scripts/doctor-credentials-copy.ts,330,"cs: { Ireland: ""Irsko"", Portugal: ""Portugalsko"", Spain: ""Španělsko"", Romania: ""Rumunsko"", Czechia: ""Česko"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1799,backend/scripts/doctor-credentials-copy.ts,330,"cs: { Ireland: ""Irsko"", Portugal: ""Portugalsko"", Spain: ""Španělsko"", Romania: ""Rumunsko"", Czechia: ""Česko"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1800,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1801,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1802,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1803,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1804,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1805,backend/scripts/doctor-credentials-copy.ts,331,"pt: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Roménia"", Czechia: ""Chéquia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1806,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1807,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1808,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1809,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1810,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1811,backend/scripts/doctor-credentials-copy.ts,332,"""pt-BR"": { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""Espanha"", Romania: ""Romênia"", Czechia: ""Tchéquia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1812,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
