"URL","page type","primary keyword","secondary keywords","original title","optimized title","original meta description","optimized meta description","description optimized","bio optimized","FAQs optimized","deslop completed","factual verification completed","clinical review required","implementation status","reason for anything left unchanged","live H1","HTTP status","canonical","hreflang_pt_PT","indexable","locale_pt_PT","structured data","structured data types","CTA accuracy","live reviewed at"
"https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante","service page","consulta do viajante online","consulta do viajante | consulta viajante online | marcar consulta do viajante online | consulta do viajante preço","Consulta de Saúde do Viajante Portugal | Médico Antes de Viajar","Consulta do Viajante Online | Portugal","Avaliação de saúde para viagens ao estrangeiro. Os nossos médicos, registados na Ordem dos Médicos, avaliam riscos específicos do destino e aconselham vacinação e profilaxia, por videochamada segura. Marque já. Aceitamos também Medicare para este serviço.","Consulta do viajante por videochamada com médico registado. Avaliação dos riscos do destino e aconselhamento sobre vacinação e profilaxia.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Saúde do Viajante","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/consulta-medica","service page","consulta médica online","médico online | teleconsulta | consulta online | marcação de consulta online | consulta clínico geral","Consulta Médica Online em Portugal | Marcação no Mesmo Dia","Consulta Médica Online em Portugal | Global Health","Fale com um médico registado na Ordem dos Médicos hoje, por videochamada segura. Consultas disponíveis no mesmo dia para sintomas agudos e questões clínicas. Marque já. Aceitamos também Medicare para este serviço.","Consulta por videochamada com médico registado na Ordem dos Médicos, para sintomas agudos e questões clínicas. Disponibilidade conforme a agenda.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Clínica Geral Online em Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/consulta-queda-de-cabelo","service page","médico para queda de cabelo","consulta queda de cabelo | queda de cabelo | causas queda de cabelo | tratamento queda de cabelo","Consulta de Queda de Cabelo Online Portugal | Médico","Médico para Queda de Cabelo | Consulta Online","Avaliação para queda de cabelo ou rarefação capilar. Os nossos médicos, registados na Ordem dos Médicos, avaliam a causa subjacente e aconselham sobre opções de tratamento baseadas em evidência.","Avaliação por videochamada da queda de cabelo ou rarefação capilar, com médicos registados na Ordem, incluindo causas e opções de tratamento.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Queda de Cabelo","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/deixar-de-fumar","service page","consulta para deixar de fumar","deixar de fumar | consulta cessação tabágica | apoio médico para deixar de fumar","Consulta de Cessação Tabágica Online Portugal | Apoio Médico","Consulta para Deixar de Fumar | Apoio Médico","Deixar de fumar com apoio médico especializado. Avaliação clínica, plano personalizado e terapêutica baseada em evidência, por videochamada segura. Marque já a sua consulta.","Apoio médico para deixar de fumar, com avaliação, plano individual e opções terapêuticas baseadas em evidência, por videochamada segura.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Cessação Tabágica","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/gestao-da-dor","service page","consulta gestão da dor","gestão da dor | dor persistente | avaliação músculo-esquelética online","Avaliação Músculo-Esquelética e Dor Online Portugal","Consulta de Gestão da Dor Online | Portugal","Avaliação para dor nas costas, articulações, ciática ou lesões. Os nossos médicos, registados na Ordem dos Médicos, avaliam condições músculo-esqueléticas por videochamada segura. Marque já.","Avaliação por videochamada de dor nas costas, articulações, ciática ou lesões músculo-esqueléticas, com médicos registados na Ordem.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Avaliação Músculo-Esquelética e da Dor","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/medicina-geral-e-familiar","service page","médico de família online","medicina geral e familiar | pedir médico de família online | médico de família | preço consulta medicina geral e familiar","Consulta de Medicina Geral e Familiar Online | Médico Especialista","Médico de Família Online | Medicina Geral e Familiar","Consulta com um médico especialista em Medicina Geral e Familiar. Gestão de doença crónica, cuidados continuados e medicina preventiva, por videochamada segura. Marque já.","Consulta com especialista em Medicina Geral e Familiar, por videochamada segura, para doença crónica, cuidados continuados e medicina preventiva.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Medicina Geral e Familiar","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/pediatria-geral","service page","consulta pediatria online","pediatra online | pediatra consulta | consulta com pediatra online | médico pediatra online","Consulta de Pediatria Online Portugal | Médico de Clínica Geral","Consulta de Pediatria Online | Médico de Clínica Geral","Fale com um médico sobre a saúde do seu filho hoje. Consultas pediátricas de cuidados primários no mesmo dia, por videochamada segura.","Fale com um médico sobre a saúde do seu filho numa consulta pediátrica de cuidados primários, por videochamada segura. Consulte a agenda.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Pediatria — Cuidados Primários","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso","service page","consulta médica para perda de peso","perda de peso com médico | perda de peso | IMC | saúde metabólica","Consulta de Gestão de Peso Online Portugal | Apoio Médico","Consulta Médica para Perda de Peso | Portugal","Gestão médica do peso, além das dietas genéricas. Os nossos médicos, registados na Ordem dos Médicos, avaliam fatores médicos e metabólicos e criam um plano personalizado. Avaliação clínica completa, sem dietas genéricas. Aceitamos também Medicare para este serviço.","Avaliação dos fatores médicos e metabólicos ligados ao peso, com médicos registados na Ordem. Tratamentos dependem da indicação clínica.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Gestão de Peso","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/renovacao-de-tratamento","service page","renovação de receita online","receita médica online | renovação de receita | pedir receita médica online | prescrição médica eletrónica","Revisão de Tratamento Online Portugal | Continuidade de Cuidados","Renovação de Receita Online: Avaliação Médica","Renovação de tratamento com avaliação clínica completa. Os nossos médicos, registados na Ordem dos Médicos, avaliam a sua condição por videochamada segura. Continuidade de cuidados, com avaliação clínica completa.","Continuidade de tratamento com avaliação clínica por videochamada segura, com médicos registados na Ordem dos Médicos. A prescrição depende da decisão clínica.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Revisão de Tratamento em Curso","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/saude-da-mulher","service page","consulta saúde da mulher online","saúde da mulher online | consulta saúde da mulher | consulta menopausa | saúde hormonal","Consulta de Saúde da Mulher Online Portugal | Médico Confidencial","Consulta de Saúde da Mulher Online | Portugal","Avaliação confidencial de saúde da mulher com médico registado na Ordem dos Médicos. Contraceção, saúde hormonal, menopausa, SOP, e mais, por videochamada segura.","Avaliação confidencial de saúde da mulher por videochamada: contraceção, saúde hormonal, menopausa e SOP, com médico registado na Ordem.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Saúde da Mulher","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/saude-do-homem","service page","consulta saúde do homem online","saúde do homem online | consulta saúde do homem | testosterona homem | saúde sexual masculina","Consulta de Saúde do Homem Online Portugal | Médico Confidencial","Consulta de Saúde do Homem Online | Portugal","Avaliação confidencial de saúde do homem com médico registado na Ordem dos Médicos. Disfunção erétil, testosterona, libido, por videochamada segura. Marque já. Aceitamos também Medicare para este serviço.","Avaliação confidencial da saúde do homem por videochamada: disfunção erétil, testosterona e libido, com médico registado.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Saúde do Homem","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/saude-mental","service page","consulta saúde mental online","consulta saúde mental | saúde mental online | ansiedade e stress | apoio saúde mental online","Consulta de Saúde Mental Online Portugal | Médico","Consulta de Saúde Mental Online | Portugal","Avaliações confidenciais para ansiedade, tristeza ou sobrecarga emocional. Os nossos médicos, registados na Ordem dos Médicos, oferecem avaliações confidenciais de saúde mental por videochamada. Marque já, desde €39.","Avaliação confidencial de saúde mental por videochamada com médicos registados na Ordem dos Médicos. Numa crise, procure apoio imediato.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Saúde Mental","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/services/segunda-opiniao-medica","service page","segunda opinião médica online","segunda opinião médica | segunda opinião médica lei | revisão de diagnóstico | revisão de tratamento","Segunda Opinião Médica Online Portugal | Médico Independente","Segunda Opinião Médica Online | Portugal","Segunda opinião médica independente sobre diagnóstico ou plano de tratamento. Os nossos médicos, registados na Ordem dos Médicos, oferecem uma segunda opinião independente por videochamada. Marque já, desde €39.","Segunda opinião independente sobre diagnóstico ou tratamento, por videochamada, com médicos registados na Ordem dos Médicos.","no","not applicable","no","yes","yes","yes","live verified 2026-09-02","Approved title and meta description applied one record at a time and independently verified. H1, visible clinical copy, FAQs, links, prices, booking and availability data were retained.","Consulta de Segunda Opinião Médica","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | EducationalOccupationalCredential | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalProcedure | MedicalWebPage | Offer | Organization | Person | PostalAddress | PropertyValue | QuantitativeValue | Question | ReserveAction | Service | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/tools/adhd-test","health tool","teste de PHDA","questionário de PHDA | sinais de défice de atenção","Teste de PHDA Portugal | Rastreio Gratuito para Adultos","Teste de PHDA Portugal | Rastreio Gratuito para Adultos","Faça o rastreio de PHDA no adulto com seis perguntas (ASRS v1.1, parte A) e veja o que as suas respostas significam. Um rastreio não é um diagnóstico — esse só pode ser feito por um psiquiatra ou um psicólogo clínico.","Faça o rastreio de PHDA no adulto com seis perguntas (ASRS v1.1, parte A) e veja o que as suas respostas significam. Um rastreio não é um diagnóstico — esse só pode ser feito por um psiquiatra ou um psicólogo clínico.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Teste de PHDA Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
"https://www.myglobalhealth.online/portugal/pt/tools/blood-pressure-chart","health tool","tabela tensão arterial","calculadora tensão arterial | tabela de medição de tensão arterial | tabela registo tensão arterial | valores tensão arterial","Tensão Arterial Normal Portugal | Tabela de Valores","Tabela de Tensão Arterial: Valores | Portugal","Compare os seus valores de tensão sistólica e diastólica com a tabela europeia para adultos. Veja a categoria, o que significa e que leituras exigem cuidados médicos no próprio dia.","Compare a tensão sistólica e diastólica com a tabela europeia para adultos. Veja a categoria e as leituras que exigem cuidados médicos no próprio dia.","no","not applicable","not applicable","yes","yes","yes","live verified 2026-09-02","Approved Portugal pt-PT title and meta description deployed through the frontend metadata overlay. H1, guidance, FAQs, links, calculator logic and clinical thresholds were retained.","Tabela de tensão arterial Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-02"
"https://www.myglobalhealth.online/portugal/pt/tools/bmi-calculator","health tool","calculadora de IMC","calcular índice de massa corporal | IMC adulto","Calculadora IMC Portugal | Calcular IMC Online","Calculadora IMC Portugal | Calcular IMC Online","Calcule o seu índice de massa corporal em segundos. Sistema métrico ou imperial, categorias da OMS para adultos e o que o resultado significa na prática.","Calcule o seu índice de massa corporal em segundos. Sistema métrico ou imperial, categorias da OMS para adultos e o que o resultado significa na prática.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Calculadora de IMC Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
"https://www.myglobalhealth.online/portugal/pt/tools/calorie-calculator","health tool","calculadora de calorias","necessidades calóricas diárias | calcular calorias por dia","Calculadora Calorias Portugal | Calorias Diárias","Calculadora Calorias Portugal | Calorias Diárias","Calcule quantas calorias precisa por dia para manter, perder ou ganhar peso. Equação de Mifflin-St Jeor, cinco níveis de atividade e o que os números significam na prática.","Calcule quantas calorias precisa por dia para manter, perder ou ganhar peso. Equação de Mifflin-St Jeor, cinco níveis de atividade e o que os números significam na prática.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Calculadora de calorias Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
"https://www.myglobalhealth.online/portugal/pt/tools/due-date-calculator","health tool","calculadora da data do parto","calcular data provável do parto | semanas de gravidez","Calculadora de Gravidez Portugal | Semanas e Data do Parto","Calculadora de Gravidez Portugal | Semanas e Data do Parto","Calcule a data provável do parto e de quantas semanas está a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com as 40 semanas em detalhe.","Calcule a data provável do parto e de quantas semanas está a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com as 40 semanas em detalhe.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Calculadora da data do parto Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
"https://www.myglobalhealth.online/portugal/pt/tools/osteoporosis-risk-checker","health tool","risco de osteoporose","fatores de risco de osteoporose | avaliação do risco ósseo","Avaliação de Risco de Osteoporose Portugal | Preciso de uma Densitometria Óssea?","Avaliação de Risco de Osteoporose Portugal | Preciso de uma Densitometria Óssea?","Verifique os fatores de risco publicados para osteoporose e fratura de fragilidade, e veja se as orientações clínicas recomendam que seja avaliado. Não é o FRAX nem um diagnóstico — uma lista de verificação para levar ao médico.","Verifique os fatores de risco publicados para osteoporose e fratura de fragilidade, e veja se as orientações clínicas recomendam que seja avaliado. Não é o FRAX nem um diagnóstico — uma lista de verificação para levar ao médico.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Risco de osteoporose Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
"https://www.myglobalhealth.online/portugal/pt/tools/ovulation-calculator","health tool","calculadora de ovulação","calcular período fértil | dias de ovulação","Período Fértil Portugal | Calculadora de Ovulação","Período Fértil Portugal | Calculadora de Ovulação","Calcule os seus dias férteis e o dia previsto de ovulação a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com os seis dias mais férteis em detalhe.","Calcule os seus dias férteis e o dia previsto de ovulação a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com os seis dias mais férteis em detalhe.","no","not applicable","not applicable","yes","no","yes","reviewed; unchanged","Current copy remains relevant; the measured status, canonical, pt-PT hreflang/locale, robots, structured data and CTA checks passed on 2026-09-01.","Calculadora de ovulação Portugal","200","yes","yes","yes","yes","yes","Answer | BreadcrumbList | ContactPoint | Country | FAQPage | ImageObject | ListItem | MedicalOrganization | MedicalWebPage | PostalAddress | PropertyValue | Question | WebSite","yes","2026-09-01"
