"URL","page type","locale","primary keyword","keyword evidence","secondary keywords","original title","optimized title","original meta description","optimized meta description","live H1","proposed H1","description optimized","bio optimized","FAQs optimized","deslop completed","factual verification completed","clinical review required","implementation status","reason for anything left unchanged","HTTP status","canonical","hreflang entries","indexable","structured data types","native FAQ count","embedded FAQ count","consultation languages","bookability","live reviewed at","source fingerprint","implementation payload sha256"
"https://www.myglobalhealth.online/romania/es/book","book","es","not applicable","editorial topic only; no demand claim","","Reserva tu consulta — Rumanía · Global Health","Reserva tu consulta — Rumanía · Global Health","Clínica médica de Rumanía. Elige un servicio, profesional clínico, hora y datos del paciente.","Clínica médica de Rumanía. Elige un servicio, profesional clínico, hora y datos del paciente.","","","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; hydrated booking heading and initial service choices browser verified","No missing-H1 defect reproduced in any of six locales. Initial step only; no appointment or payment submitted.","200","https://www.myglobalhealth.online/romania/es/book","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","a79510ab320cfd1ca7d645afbb49cf10e2bf76033384e6a873d383306b92a0a2",""
"https://www.myglobalhealth.online/romania/es/careers","careers","es","Empleo en Global Health","editorial topic only; no demand claim","","Empleo en Global Health Rumanía","Empleo en Global Health Rumanía","Únase a Global Health en Rumanía. Trabajamos con médicos colegiados, equipos de apoyo clínico y tecnología en toda Europa y Brasil. Vea cómo presentar su candidatura.","Únase a Global Health en Rumanía. Trabajamos con médicos colegiados, equipos de apoyo clínico y tecnología en toda Europa y Brasil. Vea cómo presentar su candidatura.","Empleo en Global Health","Empleo en Global Health","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","No verified change needed from this bounded evidence; retain existing text. Clinical/legal claims are not independently re-certified.","200","https://www.myglobalhealth.online/romania/es/careers","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","fd9ccd4fbb31487a7299d65e2642c94e3c293fa53f2a45380d2bccdae7e175ca",""
"https://www.myglobalhealth.online/romania/es/contact","contact","es","Contacto con Global Health Rumanía","editorial topic only; no demand claim","","Contacto Global Health Rumanía | Médico Online","Contacto Global Health Rumanía | Médico Online","Contacta con Global Health Rumanía: +353 89 471 5849, info@myglobalhealth.online. Consultas online por videollamada con médicos inscritos en Colegiul Medicilor din România.","Contacta con Global Health Rumanía: +353 89 471 5849, info@myglobalhealth.online. Consultas online por videollamada con médicos inscritos en Colegiul Medicilor din România.","Contacto con Global Health Rumanía","Contacto con Global Health Rumanía","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","No verified change needed from this bounded evidence; retain existing text. Clinical/legal claims are not independently re-certified.","200","https://www.myglobalhealth.online/romania/es/contact","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Organization | FAQPage | Question | Answer | BreadcrumbList | ListItem","5","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","eeb53e0a9f7d2d17ece01ae4cc75022534171087d4e4be01eee5fa720e426bd1",""
"https://www.myglobalhealth.online/romania/es/doctors","doctors","es","Médicos que realmente responden.","editorial topic only; no demand claim","","Médicos registrados en CMR | Consultas en línea en Rumanía","Médicos registrados en CMR | Consultas en línea en Rumanía","Explore 3 médicos y especialistas registrados en CMR disponibles en línea en Rumanía. Visualice perfiles, especialidades e idiomas. Reserve el mismo día.","Explore 3 médicos y especialistas registrados en CMR disponibles en línea en Rumanía. Visualice perfiles, especialidades e idiomas. Reserve el mismo día.","Médicos que realmente responden.","Médicos que realmente responden.","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/doctors","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | ItemList | Person | EducationalOccupationalCredential | Organization | FAQPage | Question | Answer","5","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","e6765ee5bb5eab3d04ab3abe5788ef8278a2df3be62ff536b6ee9cf2c9b717ea",""
"https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","doctor","es","Dr Alexandra Palaga","see keyword master","","Dr Alexandra Paga - Pediatra | Global Health","Dr Alexandra Palaga - Pediatra | Global Health","Dra. Alexandra Palaga, médica especialista en pediatría, experta en gastroenterología y enfermedad celíaca. Consultas en línea para niños.","Dra. Alexandra Palaga, médica especialista en pediatría, experta en gastroenterología y enfermedad celíaca. Consultas en línea para niños.","Dr Alexandra Palaga","Dr Alexandra Palaga","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:29 am","6e64c85d5cd2c3e39125d4f233c548dc5bf81452c4614e419a2b6d11a7a442e9","8f416a774261540ab8d3cf277dd1f5cb8a9e4cdd4a57321e72a1d5bdb0cf08d2"
"https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","doctor","es","Dr Andreea Lorena Bica","see keyword master","","Dr Andreea Lorena Bica - Neuróloga | Global Health","Dr Andreea Lorena Bica - Neuróloga | Global Health","Dr. Andreea-Lorena Bica, médico especialista neurólogo con experiencia en ACV, epilepsia y enfermedades neurodegenerativas. Programa una consulta online.","Dr. Andreea-Lorena Bica, médico especialista neurólogo con experiencia en ACV, epilepsia y enfermedades neurodegenerativas. Programa una consulta online.","Dr Andreea Lorena Bica","Dr Andreea Lorena Bica","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:29 am","dcdd08138c720ecd3d233e2671c888e454ead1ea47f0ef04c45eac3bb3ad04f0","2e365ed9f905c5f409129cac636e1fec46f18ae6d7ae5472b5cb643ba0680f1d"
"https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","doctor","es","Dr Robert Gabriel Brindus","see keyword master","","Dr Robert Gabriel Brindus - Anestesista | Global Health","Dr Robert Gabriel Brindus - Anestesista | Global Health","Dr. Robert Brînduș, médico especialista en ATI, con experiencia en Rumanía e Irlanda. Consultas online en medicina del dolor y perioperatoria.","Dr. Robert Brînduș, médico especialista en ATI, con experiencia en Rumanía e Irlanda. Consultas online en medicina del dolor y perioperatoria.","Dr Robert Gabriel Brindus","Dr Robert Gabriel Brindus","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:29 am","4325797bca30ae4a5e1f1663079e611830cc1c33029ff61671196729cbeeddcd","d4f8a7a908a223a16aecf20747978b43fe8c51349212425bc3b6675771574665"
"https://www.myglobalhealth.online/romania/es/gp-consultation-online","gp-consultation-online","es","Consulta Médica Online en Rumanía","editorial topic only; no demand claim","","Consulta Médica Online en Rumanía | Global Health","Consulta Médica Online en Rumanía | Global Health","Consultas médicas online con médicos colegiados a través de Colegiul Medicilor din România.","Consultas médicas online con médicos colegiados a través de Colegiul Medicilor din România.","Consulta Médica Online en Rumanía","Consulta Médica Online en Rumanía","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/gp-consultation-online","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue | FAQPage | Question | Answer","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","c110ebb1fdc6ae7b56052b65899fb7a5574808e29bfd9d0fea19d6330c610856",""
"https://www.myglobalhealth.online/romania/es/lab-tests","lab-tests","es","Resultados de laboratorio, revisados por nuestros médicos.","editorial topic only; no demand claim","","Pruebas de salud con información específica · Romania","Pruebas de salud con información específica · Romania","Esta página muestra las pruebas disponibles actualmente en Romania. Cada prueba tiene su propio precio, existencias, información de muestra y plazo estimado cuando están configurados.","Esta página muestra las pruebas disponibles actualmente en Romania. Cada prueba tiene su propio precio, existencias, información de muestra y plazo estimado cuando están configurados.","Resultados de laboratorio, revisados por nuestros médicos.","Resultados de laboratorio, revisados por nuestros médicos.","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","No verified change needed from this bounded evidence; retain existing text. Clinical/legal claims are not independently re-certified.","200","https://www.myglobalhealth.online/romania/es/lab-tests","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","3f0f553f68e47df3f37d21a03cfa0cfd0dfc7a8f73968f7c58cefa4c21fc4c4a",""
"https://www.myglobalhealth.online/romania/es/legal","legal","es","Información legal.","editorial topic only; no demand claim","","Información legal. · Rumanía · Global Health","Información legal. · Rumanía · Global Health","Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Información legal.","Información legal.","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","Preserve legal body and intentional noindex variants; translated headings and legal accuracy require separate field-level decisions.","200","https://www.myglobalhealth.online/romania/es/legal","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","545f5bf8ad2f895b9a25219e7d873faad7512e9dad848013bd0b56b927a4f76a",""
"https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","legal","es","Procedimiento de Reclamaciones","editorial topic only; no demand claim","","Procedimiento de Reclamaciones · Rumanía · Global Health","Procedimiento de Reclamaciones · Rumanía · Global Health","Procedimiento de Reclamaciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Procedimiento de Reclamaciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Procedimiento de Reclamaciones","Procedimiento de Reclamaciones","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:29 am","36d6d80bf67e1bf81d579030b257430190aed0a3d03b472c99d9cee50239bc38",""
"https://www.myglobalhealth.online/romania/es/legal/privacy-policy","legal","es","Política de Privacidad","editorial topic only; no demand claim","","Política de Privacidad · Rumanía · Global Health","Política de Privacidad · Rumanía · Global Health","Política de Privacidad. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Privacidad. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Privacidad","Política de Privacidad","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/legal/privacy-policy","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","0e9a444059103642dbe83457cd051f1522372d6b11f45bd82f4fdcdef05c9e16",""
"https://www.myglobalhealth.online/romania/es/legal/refund-policy","legal","es","Política de Reembolso","editorial topic only; no demand claim","","Política de Reembolso · Rumanía · Global Health","Política de Reembolso · Rumanía · Global Health","Política de Reembolso. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Reembolso. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Reembolso","Política de Reembolso","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/legal/refund-policy","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","e3e281fd532aca92e7d654664ffbf39ec539fa906e18c7e586ea5248ba9e6280",""
"https://www.myglobalhealth.online/romania/es/legal/terms-of-service","legal","es","Términos y Condiciones","editorial topic only; no demand claim","","Términos y Condiciones · Rumanía · Global Health","Términos y Condiciones · Rumanía · Global Health","Términos y Condiciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Términos y Condiciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Términos y Condiciones","Términos y Condiciones","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/legal/terms-of-service","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","a1b39c4cc4852cf5ed8de4a40ee8d345101d8fbf40ede843dd782fb787741f4e",""
"https://www.myglobalhealth.online/romania/es/press","press","es","Prensa y medios","editorial topic only; no demand claim","","Prensa y medios — Global Health Rumanía","Prensa y medios | Global Health Rumanía","Información de prensa sobre Global Health en Rumanía: quién opera el servicio, cómo está regulado, los mercados que atendemos y cómo contactar con nuestra área de prensa.","Información de prensa sobre Global Health en Rumanía: quién opera el servicio, cómo está regulado, los mercados que atendemos y cómo contactar con nuestra área de prensa.","Prensa y medios","Prensa y medios","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/press","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Organization | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","0bcd37492329734094b865d7160095bbe2fd5098efc0adb0e1a299c71a35ac5c",""
"https://www.myglobalhealth.online/romania/es/pricing","pricing","es","Atención que se renueva con usted","editorial topic only; no demand claim","","Elija su plan mensual · Rumanía · Global Health","Elija su plan mensual · Rumanía · Global Health","Atención mensual de medicina general online con créditos de consulta y ahorro en especialistas, con precios para Rumanía.","Atención mensual de medicina general online con créditos de consulta y ahorro en especialistas, con precios para Rumanía.","Atención que se renueva con usted","Atención que se renueva con usted","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/pricing","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | Service | Offer | UnitPriceSpecification","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","ed8fc839d10e2486179906b1db8037982feb40ea81b2287f56f879734022f2ff",""
"https://www.myglobalhealth.online/romania/es/see-a-specialist","see-a-specialist","es","Conoce a nuestros registrados especialistas.","editorial topic only; no demand claim","","Atención especializada vinculada a un servicio activo · Romania","Atención especializada vinculada a un servicio activo · Romania","Global Health muestra las consultas en línea con especialistas disponibles actualmente en Romania. La disponibilidad depende del servicio, del profesional y de la agenda. Algunos problemas requieren una exploración presencial u otro entorno asistencial.","Global Health muestra las consultas en línea con especialistas disponibles actualmente en Romania. La disponibilidad depende del servicio, del profesional y de la agenda. Algunos problemas requieren una exploración presencial u otro entorno asistencial.","Conoce a nuestros registrados especialistas.","Conoce a nuestros registrados especialistas.","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/see-a-specialist","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | FAQPage | Question | Answer | Service | ReserveAction","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:30 am","9c43af389c421f9a53a89a4d717bc6a5f892a303e15f38413bf5e6e1c9e2fc0a",""
"https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","service","es","Segunda opinión médica","see keyword master","","Segunda opinión médica en línea | Rumanía | evaluación independiente","Segunda opinión médica | Rumanía · Global Health","Una segunda opinión médica para el diagnóstico, el plan de tratamiento o una recomendación médica importante. Nuestros médicos autorizados por el CMR ofrecen una segunda opinión clara, estructurada e independiente mediante consulta por video.","Segunda opinión médica. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Segunda opinión médica","Segunda opinión médica","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","72da69100998176b10f4cca45acec8605e0cead6df3bc08c0f7558656ae52b1a","75f92b8df893ce6483207e58330419c14c35a18bb5ece0737ced17085f9abd93"
"https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","service","es","Seguimiento de enfermedades crónicas","see keyword master","","Gestión de enfermedades crónicas en línea | Rumanía | medic CMR","Seguimiento de enfermedades crónicas | Rumanía","Manejo de la hipertensión, diabetes, enfermedad tiroidea u otras afecciones de larga duración. Nuestros médicos autorizados CMR ofrecen monitorización médica continua, ajuste del plan terapéutico y coordinación de las investigaciones mediante consulta por video.","Seguimiento de enfermedades crónicas. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Seguimiento de enfermedades crónicas","Seguimiento de enfermedades crónicas","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","a7af3c6079d2f8df38aee519721d6b308953d96d51b7392a361817251ce11d93","d9f15a0fd9bd663d711a583068f90370d65c9c00c0a0292a5cae0693f6803666"
"https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","service","es","Valoración de la caída del cabello","see keyword master","","Consulta para la caída del cabello online | Rumanía","Valoración de la caída del cabello | Rumanía · Global Health","Evaluación para el adelgazamiento o la caída acentuada del cabello. Nuestros médicos autorizados por el CMR evalúan las posibles causas, recomiendan las investigaciones necesarias y establecen un plan de manejo basado en datos clínicos.","Valoración de la caída del cabello. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Valoración de la caída del cabello","Valoración de la caída del cabello","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","c12b6c42400c1ef7295db04a78a87f1a52109558ad7cfc776b7894b928098b6f","82212ca0ae3ef546b2fc82131ba5ce4fe83098adf5a31b3fdf0804527c1d5fd8"
"https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","service","es","Valoración inicial de problemas de piel","see keyword master","","Consulta online para problemas de la piel | Rumanía","Valoración inicial de problemas de piel | Rumanía","Evaluación para erupciones, eczema, acné, picazón u otros problemas de la piel. Nuestros médicos autorizados por el CMR evalúan los síntomas mediante consulta por video y le recomiendan el tratamiento o los siguientes pasos adecuados.","Valoración inicial de problemas de piel. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Valoración inicial de problemas de piel","Valoración inicial de problemas de piel","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","b210fd2bfe3358dadf37c9416c862bde545608b840cfe495217fe4d58e7f8b94","22aa1acb222e20af428c30267a491dc02d32deecad65c9dbf8d2df2183ea3f18"
"https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","service","es","Consulta de neurología online","see keyword master","","Consulta de neurología online | Rumanía | especialista CMR","Consulta de neurología online | Rumanía · Global Health","Evaluación especializada para migrañas, dolores de cabeza persistentes, entumecimiento, neuropatía u otros problemas neurológicos. Nuestro especialista autorizado por el CMR ofrece una evaluación inicial, recomendaciones y un plan de estudios mediante consulta por video.","Consulta de neurología online. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Consulta de neurología online","Consulta de neurología online","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","29835ef78d3b0be8f939506d8c2fa63aa17815bc3474244ffd8d6f17908cff37","3a0a56a87a4451cf3085c35194512bca192577c29384c12543689e2170bc7375"
"https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","service","es","Consulta con pediatra online","see keyword master","","Pediatra especialista en línea | Rumanía | evaluación integral","Consulta con pediatra online | Rumanía · Global Health","Opinión pediátrica especializada y evaluación detallada para los problemas de salud del niño. Nuestro pediatra autorizado por CMR ofrece consultas en video para casos que requieren un análisis clínico en profundidad.","Consulta con pediatra online. Consultas en rumano e inglés. Consulte el médico y los horarios disponibles antes de reservar.","Consulta con pediatra online","Consulta con pediatra online","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:30 am","648b4a4395048841893565b7438826ce5d8865d616c9b28d0478113c7a090433","30c0a855758322fd59b2519dcf14d2c411cbcdb0486e5d264e13db9cb3b68671"
