"url","locale","status","final_url","title","description","h1","word_count","canonical","robots","hreflang_count","faq_native_count","source","checked_at","sha256"
"https://www.myglobalhealth.online/romania/es/book","es","200","https://www.myglobalhealth.online/romania/es/book","Reserva tu consulta — Rumanía · Global Health","Clínica médica de Rumanía. Elige un servicio, profesional clínico, hora y datos del paciente.","","3","https://www.myglobalhealth.online/romania/es/book","index, follow","7","0","https://www.myglobalhealth.online/romania/es/book","2026-09-12T20:17:45.711Z","813f8855c188ba7da4f183d33fac31149efcde671b85ab8926ff46da15423e61"
"https://www.myglobalhealth.online/romania/es/careers","es","200","https://www.myglobalhealth.online/romania/es/careers","Empleo en Global Health Rumanía","Únase a Global Health en Rumanía. Trabajamos con médicos colegiados, equipos de apoyo clínico y tecnología en toda Europa y Brasil. Vea cómo presentar su candidatura.","Empleo en Global Health","98","https://www.myglobalhealth.online/romania/es/careers","index, follow","7","0","https://www.myglobalhealth.online/romania/es/careers","2026-09-12T20:17:49.228Z","1bc16e9e443da1c14fe992d595b02f888788fc3daaa81e702ec8b383e84230f0"
"https://www.myglobalhealth.online/romania/es/contact","es","200","https://www.myglobalhealth.online/romania/es/contact","Contacto Global Health Rumanía | Médico Online","Contacta con Global Health Rumanía: +353 89 471 5849, info@myglobalhealth.online. Consultas online por videollamada con médicos inscritos en Colegiul Medicilor din România.","Contacto con Global Health Rumanía","315","https://www.myglobalhealth.online/romania/es/contact","index, follow","7","5","https://www.myglobalhealth.online/romania/es/contact","2026-09-12T20:17:48.275Z","61ae4eb24c9e71c14eb672c3171e9fc98f31c16cc7d557405b5ac5f38a5d81d9"
"https://www.myglobalhealth.online/romania/es/doctors","es","200","https://www.myglobalhealth.online/romania/es/doctors","Médicos registrados en CMR | Consultas en línea en Rumanía","Explore 3 médicos y especialistas registrados en CMR disponibles en línea en Rumanía. Visualice perfiles, especialidades e idiomas. Reserve el mismo día.","Médicos que realmente responden.","718","https://www.myglobalhealth.online/romania/es/doctors","index, follow","7","5","https://www.myglobalhealth.online/romania/es/doctors","2026-09-12T20:17:44.014Z","decf1db79ca6281be40e2d4901b6d3413fc1eefb58bff6458ff6fbf4f00affbf"
"https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","es","200","https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","Dr Alexandra Paga - Pediatra | Global Health","Dra. Alexandra Palaga, médica especialista en pediatría, experta en gastroenterología y enfermedad celíaca. Consultas en línea para niños.","Dr Alexandra Palaga","1131","https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","index, follow","7","6","https://www.myglobalhealth.online/romania/es/doctors/dr-alexandra-palaga","2026-09-12T20:17:41.489Z","956e4024ae62bb9fc7022156a1414199a19d7e1de1bc7613b59a768ec6959d7c"
"https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","es","200","https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","Dr Andreea Lorena Bica - Neuróloga | Global Health","Dr. Andreea-Lorena Bica, médico especialista neurólogo con experiencia en ACV, epilepsia y enfermedades neurodegenerativas. Programa una consulta online.","Dr Andreea Lorena Bica","963","https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","index, follow","7","6","https://www.myglobalhealth.online/romania/es/doctors/dr-andreea-lorena-bica","2026-09-12T20:17:42.320Z","a87cf2feef54ab0c88f9b9509fbd682bb2acfa164c3fb9952d113a07c773d478"
"https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","es","200","https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","Dr Robert Gabriel Brindus - Anestesista | Global Health","Dr. Robert Brînduș, médico especialista en ATI, con experiencia en Rumanía e Irlanda. Consultas online en medicina del dolor y perioperatoria.","Dr Robert Gabriel Brindus","1988","https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","index, follow","7","6","https://www.myglobalhealth.online/romania/es/doctors/dr-robert-gabriel-brindus","2026-09-12T20:17:42.744Z","812362e4767b1e0304b912328b39381a36174cc350859b31a170eb3f40678778"
"https://www.myglobalhealth.online/romania/es/gp-consultation-online","es","200","https://www.myglobalhealth.online/romania/es/gp-consultation-online","Consulta Médica Online en Rumanía | Global Health","Consultas médicas online con médicos colegiados a través de Colegiul Medicilor din România.","Consulta Médica Online en Rumanía","1591","https://www.myglobalhealth.online/romania/es/gp-consultation-online","index, follow","7","6","https://www.myglobalhealth.online/romania/es/gp-consultation-online","2026-09-12T20:17:44.658Z","43b8876e59fc0d0181ff7bca70f9773f83f792e3a50203199bd6ba716d781a08"
"https://www.myglobalhealth.online/romania/es/lab-tests","es","200","https://www.myglobalhealth.online/romania/es/lab-tests","Pruebas de salud con información específica · Romania","Esta página muestra las pruebas disponibles actualmente en Romania. Cada prueba tiene su propio precio, existencias, información de muestra y plazo estimado cuando están configurados.","Resultados de laboratorio, revisados por nuestros médicos.","490","https://www.myglobalhealth.online/romania/es/lab-tests","index, follow","7","6","https://www.myglobalhealth.online/romania/es/lab-tests","2026-09-12T20:17:46.292Z","26d008d5440134f1f773ab2098a6f02672471feadd6f00b05164bf56ec1dbb86"
"https://www.myglobalhealth.online/romania/es/legal","es","200","https://www.myglobalhealth.online/romania/es/legal","Información legal. · Rumanía · Global Health","Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Información legal.","164","https://www.myglobalhealth.online/romania/es/legal","index, follow","7","0","https://www.myglobalhealth.online/romania/es/legal","2026-09-12T20:17:35.412Z","464bdbee81cfd0f57c030e970e490d6f4b120f3cfcbc1a603d4484317ebe93d1"
"https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","es","200","https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","Procedimiento de Reclamaciones · Rumanía · Global Health","Procedimiento de Reclamaciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Procedimiento de Reclamaciones","925","https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","index, follow","7","0","https://www.myglobalhealth.online/romania/es/legal/complaints-procedure","2026-09-12T20:17:37.572Z","2b97c869a0fb86bc30969d6ca54d95d3e795b6a2b77549c852ebe7149b0ec46b"
"https://www.myglobalhealth.online/romania/es/legal/privacy-policy","es","200","https://www.myglobalhealth.online/romania/es/legal/privacy-policy","Política de Privacidad · Rumanía · Global Health","Política de Privacidad. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Privacidad","4251","https://www.myglobalhealth.online/romania/es/legal/privacy-policy","index, follow","7","0","https://www.myglobalhealth.online/romania/es/legal/privacy-policy","2026-09-12T20:17:36.498Z","eee38ecee5ada5fa726ef9276c3a5f3a295aabe83b984a4f4fac19d5ff932928"
"https://www.myglobalhealth.online/romania/es/legal/refund-policy","es","200","https://www.myglobalhealth.online/romania/es/legal/refund-policy","Política de Reembolso · Rumanía · Global Health","Política de Reembolso. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Política de Reembolso","3238","https://www.myglobalhealth.online/romania/es/legal/refund-policy","index, follow","7","0","https://www.myglobalhealth.online/romania/es/legal/refund-policy","2026-09-12T20:17:37.073Z","d2ef9ab5a664b7681ad46452e2b1a05bd9794cb0b7f2308eecc68b909c899f8f"
"https://www.myglobalhealth.online/romania/es/legal/terms-of-service","es","200","https://www.myglobalhealth.online/romania/es/legal/terms-of-service","Términos y Condiciones · Rumanía · Global Health","Términos y Condiciones. Documentos legales, registro mercantil y datos regulatorios de Global Health en Rumanía.","Términos y Condiciones","7857","https://www.myglobalhealth.online/romania/es/legal/terms-of-service","index, follow","7","0","https://www.myglobalhealth.online/romania/es/legal/terms-of-service","2026-09-12T20:17:35.876Z","a038069fecf3519962357b03a7a7366362f7e80582b515dcd7e8b9edbef04afc"
"https://www.myglobalhealth.online/romania/es/press","es","200","https://www.myglobalhealth.online/romania/es/press","Prensa y medios — Global Health Rumanía","Información de prensa sobre Global Health en Rumanía: quién opera el servicio, cómo está regulado, los mercados que atendemos y cómo contactar con nuestra área de prensa.","Prensa y medios","218","https://www.myglobalhealth.online/romania/es/press","index, follow","7","0","https://www.myglobalhealth.online/romania/es/press","2026-09-12T20:17:49.703Z","e02df0d7cc9e1b6b71d6c70b6894f6b7183c1a39f84aba7728a0dae994e9d2b6"
"https://www.myglobalhealth.online/romania/es/pricing","es","200","https://www.myglobalhealth.online/romania/es/pricing","Elija su plan mensual · Rumanía · Global Health","Atención mensual de medicina general online con créditos de consulta y ahorro en especialistas, con precios para Rumanía.","Atención que se renueva con usted","396","https://www.myglobalhealth.online/romania/es/pricing","index, follow","7","0","https://www.myglobalhealth.online/romania/es/pricing","2026-09-12T20:17:46.876Z","906a828296efd6a19dc4e80bfaefd7ecd59875b05a9c5f19c0012b36f96790a8"
"https://www.myglobalhealth.online/romania/es/see-a-specialist","es","200","https://www.myglobalhealth.online/romania/es/see-a-specialist","Atención especializada vinculada a un servicio activo · Romania","Global Health muestra las consultas en línea con especialistas disponibles actualmente en Romania. La disponibilidad depende del servicio, del profesional y de la agenda. Algunos problemas requieren una exploración presencial u otro entorno asistencial.","Conoce a nuestros registrados especialistas.","1000","https://www.myglobalhealth.online/romania/es/see-a-specialist","index, follow","7","6","https://www.myglobalhealth.online/romania/es/see-a-specialist","2026-09-12T20:17:45.224Z","96e8f5a5e76be5c8d8c2f66330ba456deb0beda53cf27a2500fe5fffa3b249b2"
"https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","es","200","https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","Segunda opinión médica en línea | Rumanía | evaluación independiente","Una segunda opinión médica para el diagnóstico, el plan de tratamiento o una recomendación médica importante. Nuestros médicos autorizados por el CMR ofrecen una segunda opinión clara, estructurada e independiente mediante consulta por video.","Segunda opinión médica — evaluación clínica independiente","399","https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/a-doua-opinie-medicala","2026-09-12T20:17:27.660Z","61baa513b423ed2cd0cc89acbf3ed38856b63538bd29138fe9d8dfa24f3b7a73"
"https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","es","200","https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","Gestión de enfermedades crónicas en línea | Rumanía | medic CMR","Manejo de la hipertensión, diabetes, enfermedad tiroidea u otras afecciones de larga duración. Nuestros médicos autorizados CMR ofrecen monitorización médica continua, ajuste del plan terapéutico y coordinación de las investigaciones mediante consulta por video.","Manejo de las enfermedades crónicas — atención médica continua en línea","439","https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/boli-cronice-online","2026-09-12T20:17:31.202Z","b97087500c00f2468f10e1f9da3beda889ae3ce245f3a6a8fa6ffb4e447569b8"
"https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","es","200","https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","Consulta para la caída del cabello online | Rumanía","Evaluación para el adelgazamiento o la caída acentuada del cabello. Nuestros médicos autorizados por el CMR evalúan las posibles causas, recomiendan las investigaciones necesarias y establecen un plan de manejo basado en datos clínicos.","Consulta para la caída del cabello — online, el mismo día","402","https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/caderea-parului-online","2026-09-12T20:17:29.608Z","37bf7e5748723db9e69062a9f08a387b4983dac5e7ef9e28108d54b57369f9e9"
"https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","es","200","https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","Consulta online para problemas de la piel | Rumanía","Evaluación para erupciones, eczema, acné, picazón u otros problemas de la piel. Nuestros médicos autorizados por el CMR evalúan los síntomas mediante consulta por video y le recomiendan el tratamiento o los siguientes pasos adecuados.","Consulta dermatológica inicial — evaluación en línea","375","https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/consultatie-dermatologica","2026-09-12T20:17:29.079Z","1e40fadd21ae7d9b1fed92f21c69bf36862efb8bb97b73f9f27211ec1f0fa745"
"https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","es","200","https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","Consulta de neurología online | Rumanía | especialista CMR","Evaluación especializada para migrañas, dolores de cabeza persistentes, entumecimiento, neuropatía u otros problemas neurológicos. Nuestro especialista autorizado por el CMR ofrece una evaluación inicial, recomendaciones y un plan de estudios mediante consulta por video.","Consulta de neurología — evaluación especializada en línea","374","https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/consultatie-neurologie","2026-09-12T20:17:33.904Z","6f00f74f68c079707f3c077f2484dd222708651d73155e2c0c577ed9e2297ddb"
"https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","es","200","https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","Pediatra especialista en línea | Rumanía | evaluación integral","Opinión pediátrica especializada y evaluación detallada para los problemas de salud del niño. Nuestro pediatra autorizado por CMR ofrece consultas en video para casos que requieren un análisis clínico en profundidad.","Médico pediatra especialista — evaluación pediátrica integral en línea","376","https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/consultatie-pediatrie","2026-09-12T20:17:34.904Z","aa1655b897a69108cecc95e15997f2e7b03573da2729c12560f1413b5082b85a"
"https://www.myglobalhealth.online/romania/es/services/controlul-greutatii","es","200","https://www.myglobalhealth.online/romania/es/services/controlul-greutatii","Gestión del peso online | Rumanía | evaluación médica","Manejo médico del peso, más allá de la dieta y el estilo de vida. Nuestros médicos autorizados por CMR evalúan los factores médicos, metabólicos y conductuales que influyen en el peso y establecen un plan realista de manejo.","Gestión del peso — evaluación médica y plan personalizado","409","https://www.myglobalhealth.online/romania/es/services/controlul-greutatii","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/controlul-greutatii","2026-09-12T20:17:31.700Z","22c7fc944697a086f802f5aef101ad6afef8d59240872bddb0a6b50c2df881ea"
"https://www.myglobalhealth.online/romania/es/services/dureri-musculo-scheletice","es","200","https://www.myglobalhealth.online/romania/es/services/dureri-musculo-scheletice","Consulta de dolor musculoesquelético online | Rumanía","Evaluación para dolores de espalda, dolores articulares, ciática o lesiones musculares. Nuestros médicos autorizados por el CMR evalúan los síntomas, las señales de alarma y las opciones de tratamiento mediante consulta por video.","Evaluación del dolor musculoesquelético — en línea, el mismo día","382","https://www.myglobalhealth.online/romania/es/services/dureri-musculo-scheletice","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/dureri-musculo-scheletice","2026-09-12T20:17:30.042Z","2b0b64911154a71a857316eeb3a08395bf35458951da289fa53f0a1e5020e08c"
"https://www.myglobalhealth.online/romania/es/services/evaluare-durere","es","200","https://www.myglobalhealth.online/romania/es/services/evaluare-durere","Evaluación especializada del dolor en línea | Rumanía","Evaluación especializada para el dolor crónico o intenso. Nuestro especialista autorizado por el CMR ofrece una evaluación clínica orientada al control del dolor, las opciones terapéuticas y la coordinación de las investigaciones necesarias.","Evaluación especializada del dolor — consulta online","328","https://www.myglobalhealth.online/romania/es/services/evaluare-durere","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/evaluare-durere","2026-09-12T20:17:34.442Z","5d913541f58872d8dd1c5f3a506be24b534e2d450f29540217b6205805d4d4fe"
"https://www.myglobalhealth.online/romania/es/services/medic-online-romania","es","200","https://www.myglobalhealth.online/romania/es/services/medic-online-romania","Médico online sin registro | Consulta en el mismo día","Médico registrado en el CMR disponible en línea, sin lista de espera y sin estar registrado en el médico de familia. Videoconsulta en rumano o inglés. Reserve hoy.","Médico online — sin registro, sin sala de espera, el mismo día","1288","https://www.myglobalhealth.online/romania/es/services/medic-online-romania","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/medic-online-romania","2026-09-12T20:17:25.939Z","a3bb04b1764bfb2dbe67518e76ff850996526ce79c3eff15e03813d9f72fd650"
"https://www.myglobalhealth.online/romania/es/services/medic-pediatru-online","es","200","https://www.myglobalhealth.online/romania/es/services/medic-pediatru-online","Consulta pediátrica online | Rumanía | medic CMR","Consultas pediátricas rápidas y consejo médico para niños. Nuestros médicos autorizados por el CMR evalúan los síntomas del niño mediante una consulta de video segura y le ofrecen recomendaciones claras para los siguientes pasos.","Consulta pediátrica de medicina general — en línea, el mismo día","389","https://www.myglobalhealth.online/romania/es/services/medic-pediatru-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/medic-pediatru-online","2026-09-12T20:17:27.100Z","619046ef3d44efe0a0a063f407d97baac8d33eb9af8aeaa209c5a3e60a0a6c2b"
"https://www.myglobalhealth.online/romania/es/services/medicina-calatoriei","es","200","https://www.myglobalhealth.online/romania/es/services/medicina-calatoriei","Consulta de medicina del viajero online | Rumanía | profilaxis antipalúdica","Evaluación médica de viaje para zonas con riesgo de malaria o destinos con requisitos especiales de vacunación. Nuestros médicos autorizados CMR evalúan los riesgos, ofrecen recomendaciones personalizadas y prescriben profilaxis antimalárica cuando está clínicamente indicada.","Consulta de medicina del viajero — evaluación médica antes de la salida","413","https://www.myglobalhealth.online/romania/es/services/medicina-calatoriei","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/medicina-calatoriei","2026-09-12T20:17:28.380Z","9c348a2eef8fdd947b9683cc78b08340e2593f77f23a68ed869c14427e68985c"
"https://www.myglobalhealth.online/romania/es/services/reinnoire-tratament","es","200","https://www.myglobalhealth.online/romania/es/services/reinnoire-tratament","Renovación de tratamiento online | Rumanía | receta electrónica","Renovación del tratamiento estable, con evaluación clínica. Nuestros médicos autorizados por el CMR revisan el esquema actual, verifican la seguridad de la continuidad y emiten una prescripción electrónica cuando esto es clínicamente adecuado.","Renovación del tratamiento — evaluación clínica y prescripción en línea","407","https://www.myglobalhealth.online/romania/es/services/reinnoire-tratament","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/reinnoire-tratament","2026-09-12T20:17:26.475Z","3d8c39fcda8ecdbcd0d112ff01fdefe81d5865a6fa2af980a55adb4d66693256"
"https://www.myglobalhealth.online/romania/es/services/sanatate-mintala-online","es","200","https://www.myglobalhealth.online/romania/es/services/sanatate-mintala-online","Consulta de salud mental online | Rumanía | confidencial","Evaluación confidencial para ansiedad, depresión, burnout, insomnio u otras dificultades emocionales. Nuestros médicos autorizados por el CMR ofrecen evaluación confidencial, recomendaciones y coordinación de los siguientes pasos mediante consulta por video.","Evaluación de salud mental — consulta en línea confidencial","391","https://www.myglobalhealth.online/romania/es/services/sanatate-mintala-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/sanatate-mintala-online","2026-09-12T20:17:30.875Z","69fa493fcf628bec270c3dcc688763ad9c053bf702f2271830087918e3cec401"
"https://www.myglobalhealth.online/romania/es/services/sanatatea-barbatului-online","es","200","https://www.myglobalhealth.online/romania/es/services/sanatatea-barbatului-online","Consulta de salud masculina en línea | Rumanía | confidencial","Consultas confidenciales para disfunción eréctil, testosterona, libido, fertilidad o salud general. Nuestros médicos autorizados por el CMR ofrecen una evaluación confidencial y recomendaciones médicas claras mediante consulta por video.","Salud masculina — evaluación confidencial en línea","379","https://www.myglobalhealth.online/romania/es/services/sanatatea-barbatului-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/sanatatea-barbatului-online","2026-09-12T20:17:32.288Z","7f0c436618ee5d300bd288327dc1543b681bdd64950a2f773e0e96d45d438524"
"https://www.myglobalhealth.online/romania/es/services/sanatatea-femeii-online","es","200","https://www.myglobalhealth.online/romania/es/services/sanatatea-femeii-online","Consulta de salud de la mujer online | Rumanía | confidencial","Consultas confidenciales para anticoncepción, síndrome premenstrual, menopausia, salud hormonal y otros síntomas ginecológicos frecuentes. Nuestros médicos autorizados por el CMR ofrecen una evaluación confidencial y recomendaciones médicas claras mediante consulta por videollamada.","Salud de la mujer — evaluación online confidencial","399","https://www.myglobalhealth.online/romania/es/services/sanatatea-femeii-online","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/sanatatea-femeii-online","2026-09-12T20:17:32.859Z","b4a2fe32a2902c9f9383541e2a482691545d04e99233117e5f28e7c4b00f7c37"
"https://www.myglobalhealth.online/romania/es/services/trimiteri-si-investigatii","es","200","https://www.myglobalhealth.online/romania/es/services/trimiteri-si-investigatii","Cartas médicas e investigaciones en línea | Rumanía | médico CMR","Cartas médicas, recomendaciones para análisis y derivación a especialistas. Nuestros médicos autorizados por el CMR pueden evaluar la situación y emitir la documentación clínica relevante cuando esté indicado.","Cartas médicas, derivaciones y pruebas — coordinación online","397","https://www.myglobalhealth.online/romania/es/services/trimiteri-si-investigatii","index, follow","7","0","https://www.myglobalhealth.online/romania/es/services/trimiteri-si-investigatii","2026-09-12T20:17:33.406Z","3150736d453c027182181032172ec0edbbc8f0f75e55644a79cb1e11a4b51e46"
"https://www.myglobalhealth.online/romania/es/tools/adhd-test","es","200","https://www.myglobalhealth.online/romania/es/tools/adhd-test","Test de TDAH Rumanía | Cribado Gratuito para Adultos","Haz el cribado de TDAH en adultos de seis preguntas (ASRS v1.1, parte A) y descubre qué significan tus respuestas. Un cribado no es un diagnóstico: solo un psiquiatra o un psicólogo clínico puede hacerlo.","Test de TDAH Rumanía","1629","https://www.myglobalhealth.online/romania/es/tools/adhd-test","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/adhd-test","2026-09-12T20:17:52.386Z","da50b24328d3e9d4cced497108b188de0bb47d863382430aee37246e6cf2ad75"
"https://www.myglobalhealth.online/romania/es/tools/blood-pressure-chart","es","200","https://www.myglobalhealth.online/romania/es/tools/blood-pressure-chart","Baremos de Tensión Arterial Rumanía | Tabla de Valores Normales","Introduce tu tensión sistólica y diastólica y consulta el baremo europeo para adultos: en qué categoría estás, qué significa y qué lecturas necesitan atención médica el mismo día.","Tensión arterial normal Rumanía","1456","https://www.myglobalhealth.online/romania/es/tools/blood-pressure-chart","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/blood-pressure-chart","2026-09-12T20:17:51.372Z","2ef9eb1bfeee9b56a953c4805ba15a90d4a164c91167d97c0d49bedd29606067"
"https://www.myglobalhealth.online/romania/es/tools/bmi-calculator","es","200","https://www.myglobalhealth.online/romania/es/tools/bmi-calculator","Calculadora IMC Rumanía | Calcular tu Índice de Masa Corporal","Calcula tu índice de masa corporal en segundos. Sistema métrico o imperial, categorías de la OMS para adultos y qué significa realmente tu resultado.","Calculadora IMC Rumanía","1239","https://www.myglobalhealth.online/romania/es/tools/bmi-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/bmi-calculator","2026-09-12T20:17:50.346Z","d652b642c3fea2a866765c54ed2706ac6d89af3f2934182bec082db0984c9459"
"https://www.myglobalhealth.online/romania/es/tools/calorie-calculator","es","200","https://www.myglobalhealth.online/romania/es/tools/calorie-calculator","Calculadora de Calorías Rumanía | Calorías Diarias","Calcula cuántas calorías necesitas al día para mantener, perder o ganar peso. Ecuación de Mifflin-St Jeor, cinco niveles de actividad y qué significan de verdad las cifras.","Calculadora de calorías Rumanía","1378","https://www.myglobalhealth.online/romania/es/tools/calorie-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/calorie-calculator","2026-09-12T20:17:50.856Z","b50db05e4aa39d37f8a14c9bceddf6c7c306949282198d0270a645f2252fec13"
"https://www.myglobalhealth.online/romania/es/tools/due-date-calculator","es","200","https://www.myglobalhealth.online/romania/es/tools/due-date-calculator","Calculadora de Embarazo Rumanía | Fecha de Parto y Semanas","Calcula tu fecha probable de parto y de cuántas semanas estás a partir del primer día de tu última regla. Se ajusta a la duración de tu ciclo, con las 40 semanas al detalle.","Calculadora de embarazo Rumanía","1351","https://www.myglobalhealth.online/romania/es/tools/due-date-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/due-date-calculator","2026-09-12T20:17:51.920Z","31d5a8a4a3cd34ef694585152894b13d36ad9f874e2988add32ba1d642375e85"
"https://www.myglobalhealth.online/romania/es/tools/osteoporosis-risk-checker","es","200","https://www.myglobalhealth.online/romania/es/tools/osteoporosis-risk-checker","Evaluación de Riesgo de Osteoporosis Rumanía | ¿Necesito una Densitometría Ósea?","Comprueba los factores de riesgo publicados de osteoporosis y fractura por fragilidad, y descubre si las guías clínicas recomiendan que te evalúen. No es el FRAX ni un diagnóstico — una lista de cribado para llevar al médico.","Riesgo de osteoporosis Rumanía","1836","https://www.myglobalhealth.online/romania/es/tools/osteoporosis-risk-checker","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/osteoporosis-risk-checker","2026-09-12T20:17:53.552Z","e85a200082cba1c5e198ee4fa38084675af4f6b4955d5e37773acef17bcb4115"
"https://www.myglobalhealth.online/romania/es/tools/ovulation-calculator","es","200","https://www.myglobalhealth.online/romania/es/tools/ovulation-calculator","Calculadora de Ovulación Rumanía | Días Fértiles y Ovulación","Calcula tus días fértiles y el día estimado de ovulación a partir del primer día de tu última regla. Se ajusta a la duración de tu ciclo, con los seis días más fértiles al detalle.","Calculadora de ovulación Rumanía","1505","https://www.myglobalhealth.online/romania/es/tools/ovulation-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/ovulation-calculator","2026-09-12T20:17:52.939Z","86507356bd001c7e30cb80a57b1aac2cbc3f56af8e4047397f2446708990758c"
"https://www.myglobalhealth.online/romania/es/tools/sore-throat-checker","es","200","https://www.myglobalhealth.online/romania/es/tools/sore-throat-checker","Test de Amigdalitis y Dolor de Garganta Rumanía | Centor","Responde cinco preguntas sobre tu dolor de garganta y descubre qué probabilidad hay de una causa bacteriana, con la escala de McIsaac que usan los médicos. Incluye las señales de alarma que necesitan atención urgente. No es un diagnóstico ni una prueba de estreptococo.","Test de amigdalitis y dolor de garganta Rumanía","1836","https://www.myglobalhealth.online/romania/es/tools/sore-throat-checker","index, follow","34","6","https://www.myglobalhealth.online/romania/es/tools/sore-throat-checker","2026-09-12T20:17:53.992Z","19d0c301de881b54d5185688f408a35ee662995505052e318cbda949f6037781"
"https://www.myglobalhealth.online/romania/pt","pt","200","https://www.myglobalhealth.online/romania/pt","Médico Online Roménia | Clínicos e Especialistas Registados","Consulte hoje um médico registado por videochamada — consultas de clínica geral, atestados médicos, referenciações para especialistas. Consultas no mesmo dia em Roménia.","Cuidados médicos online na Roménia","1675","https://www.myglobalhealth.online/romania/pt","index, follow","7","7","https://www.myglobalhealth.online/romania/pt","2026-09-12T20:17:43.292Z","994a5e40cd0c6ad72ac0f44457b02a33c5e5f36e5633a4ab5b6c38a0d7d5d673"
"https://www.myglobalhealth.online/romania/pt/about","pt","200","https://www.myglobalhealth.online/romania/pt/about","Sobre a Global Health Roménia | Médicos online","Global Health Roménia: consultas online por videochamada com médicos inscritos na Colegiul Medicilor din România, em Romeno / Inglês. O que oferecemos e quem somos.","Sobre a Global Health Roménia","501","https://www.myglobalhealth.online/romania/pt/about","index, follow","7","4","https://www.myglobalhealth.online/romania/pt/about","2026-09-12T20:17:48.623Z","678e9cb7ad2aa0abbf139b67e7d0392a23083e593ddefd4673c1b57162058175"
"https://www.myglobalhealth.online/romania/pt/blog","pt","200","https://www.myglobalhealth.online/romania/pt/blog","Guias de saúde de médicos registados em Roménia","Guias de saúde baseados em evidências para Roménia, escritos e revistos pela nossa equipa médica. Sem anúncios.","Guias de saúde de médicos registados.","354","https://www.myglobalhealth.online/romania/pt/blog","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/blog","2026-09-12T20:17:47.230Z","8ab4439c3327c07fedabf3c8551d5841359cb3b4be472af33fe464dc8c866677"
